reason_id,score_id,feature_name,feature_value,contribution_score,impact_direction,reason_rank
RS0000124701,SC000083136,x5_campaign_response,0.0,-0.1847,NEGATIVE,3
RS0000124702,SC000083136,x3_digital_activity,0.3042,-0.1326,NEGATIVE,4
RS0000124703,SC000083136,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000124704,SC000083136,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000124705,SC000083140,x6_product_gap,0.8375,0.5498,POSITIVE,1
RS0000124706,SC000083140,x1_monthly_spending,0.1074,-0.4573,NEGATIVE,2
RS0000124707,SC000083140,x5_campaign_response,0.0,-0.1847,NEGATIVE,3
RS0000124708,SC000083140,x3_digital_activity,0.2796,-0.1492,NEGATIVE,4
RS0000124709,SC000083140,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000124710,SC000083140,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000124711,SC000083141,x1_monthly_spending,0.965,0.5897,POSITIVE,1
RS0000124712,SC000083141,x3_digital_activity,0.881,0.3092,POSITIVE,2
RS0000124713,SC000083141,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124714,SC000083141,x2_income,0.7598,0.0973,POSITIVE,4
RS0000124715,SC000083141,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000124716,SC000083141,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000124717,SC000083148,x6_product_gap,0.935,0.7517,POSITIVE,1
RS0000124718,SC000083148,x5_campaign_response,0.25,0.4368,POSITIVE,2
RS0000124719,SC000083148,x2_income,0.2411,-0.2218,NEGATIVE,3
RS0000124720,SC000083148,x1_monthly_spending,0.6195,0.1392,POSITIVE,4
RS0000124721,SC000083148,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000124722,SC000083148,x3_digital_activity,0.4333,-0.0452,NEGATIVE,6
RS0000124723,SC000083150,x1_monthly_spending,0.0248,-0.3945,NEGATIVE,1
RS0000124724,SC000083150,x5_campaign_response,0.25,0.3152,POSITIVE,2
RS0000124725,SC000083150,x3_digital_activity,0.1012,-0.2797,NEGATIVE,3
RS0000124726,SC000083150,x4_salary_account,1.0,0.1746,POSITIVE,4
RS0000124727,SC000083150,x6_product_gap,0.58,0.0507,POSITIVE,5
RS0000124728,SC000083150,x2_income,0.4975,-0.0022,NEGATIVE,6
RS0000124729,SC000083153,x5_campaign_response,0.0,-0.3464,NEGATIVE,1
RS0000124730,SC000083153,x3_digital_activity,0.1012,-0.3237,NEGATIVE,2
RS0000124731,SC000083153,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124732,SC000083153,x2_income,0.0642,-0.1633,NEGATIVE,4
RS0000124733,SC000083153,x1_monthly_spending,0.4795,-0.026,NEGATIVE,5
RS0000124734,SC000083153,x6_product_gap,0.615,-0.0212,NEGATIVE,6
RS0000124735,SC000083157,x1_monthly_spending,0.0718,-0.543,NEGATIVE,1
RS0000124736,SC000083157,x5_campaign_response,0.5,0.502,POSITIVE,2
RS0000124737,SC000083157,x3_digital_activity,0.1012,-0.3237,NEGATIVE,3
RS0000124738,SC000083157,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000124739,SC000083157,x6_product_gap,0.67,0.0326,POSITIVE,5
RS0000124740,SC000083157,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000124741,SC000083161,x1_monthly_spending,0.6989,0.2522,POSITIVE,1
RS0000124742,SC000083161,x3_digital_activity,0.7642,0.2145,POSITIVE,2
RS0000124743,SC000083161,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124744,SC000083161,x5_campaign_response,0.25,0.0778,POSITIVE,4
RS0000124745,SC000083161,x6_product_gap,0.6975,0.0595,POSITIVE,5
RS0000124746,SC000083161,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000124747,SC000083167,x1_monthly_spending,0.1486,-0.4204,NEGATIVE,1
RS0000124748,SC000083167,x5_campaign_response,0.25,0.1955,POSITIVE,2
RS0000124749,SC000083167,x2_income,0.2411,-0.1881,NEGATIVE,3
RS0000124750,SC000083167,x6_product_gap,0.49,0.0811,POSITIVE,4
RS0000124751,SC000083167,x3_digital_activity,0.3835,-0.0595,NEGATIVE,5
RS0000124752,SC000083167,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000124753,SC000083169,x1_monthly_spending,0.9907,0.6222,POSITIVE,1
RS0000124754,SC000083169,x5_campaign_response,0.5,0.502,POSITIVE,2
RS0000124755,SC000083169,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124756,SC000083169,x2_income,0.9392,0.1646,POSITIVE,4
RS0000124757,SC000083169,x6_product_gap,0.7,0.062,POSITIVE,5
RS0000124758,SC000083169,x3_digital_activity,0.5289,0.0234,POSITIVE,6
RS0000124759,SC000083173,x5_campaign_response,0.5,0.502,POSITIVE,1
RS0000124760,SC000083173,x3_digital_activity,0.1012,-0.3237,NEGATIVE,2
RS0000124761,SC000083173,x1_monthly_spending,0.347,-0.194,NEGATIVE,3
RS0000124762,SC000083173,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000124763,SC000083173,x2_income,0.7598,0.0973,POSITIVE,5
RS0000124764,SC000083173,x6_product_gap,0.615,-0.0212,NEGATIVE,6
RS0000124765,SC000083179,x6_product_gap,0.85,0.942,POSITIVE,1
RS0000124766,SC000083179,x1_monthly_spending,0.9596,0.5497,POSITIVE,2
RS0000124767,SC000083179,x5_campaign_response,0.0,-0.232,NEGATIVE,3
RS0000124768,SC000083179,x3_digital_activity,0.8293,0.1681,POSITIVE,4
RS0000124769,SC000083179,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000124770,SC000083179,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000124771,SC000083182,x5_campaign_response,0.5,0.8343,POSITIVE,1
RS0000124772,SC000083182,x6_product_gap,0.91,0.3958,POSITIVE,2
RS0000124773,SC000083182,x3_digital_activity,0.174,-0.2287,NEGATIVE,3
RS0000124774,SC000083182,x2_income,0.2411,-0.2237,NEGATIVE,4
RS0000124775,SC000083182,x4_salary_account,1.0,0.1746,POSITIVE,5
RS0000124776,SC000083182,x1_monthly_spending,0.6338,0.1111,POSITIVE,6
RS0000124777,SC000083185,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000124778,SC000083185,x3_digital_activity,0.9405,0.3576,POSITIVE,2
RS0000124779,SC000083185,x1_monthly_spending,0.7281,0.2893,POSITIVE,3
RS0000124780,SC000083185,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000124781,SC000083185,x2_income,0.7598,0.0973,POSITIVE,5
RS0000124782,SC000083185,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000124783,SC000083189,x1_monthly_spending,0.8742,0.4744,POSITIVE,1
RS0000124784,SC000083189,x6_product_gap,1.0,0.3556,POSITIVE,2
RS0000124785,SC000083189,x3_digital_activity,0.8319,0.2694,POSITIVE,3
RS0000124786,SC000083189,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000124787,SC000083189,x2_income,0.9392,0.1646,POSITIVE,5
RS0000124788,SC000083189,x5_campaign_response,0.25,0.0778,POSITIVE,6
RS0000124789,SC000083194,x5_campaign_response,0.25,0.3152,POSITIVE,1
RS0000124790,SC000083194,x2_income,0.2411,-0.2237,NEGATIVE,2
RS0000124791,SC000083194,x4_salary_account,1.0,0.1746,POSITIVE,3
RS0000124792,SC000083194,x1_monthly_spending,0.3073,-0.16,NEGATIVE,4
RS0000124793,SC000083194,x6_product_gap,0.67,0.1448,POSITIVE,5
RS0000124794,SC000083194,x3_digital_activity,0.3141,-0.1304,NEGATIVE,6
RS0000124795,SC000083197,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000124796,SC000083197,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000124797,SC000083197,x1_monthly_spending,0.6773,0.2248,POSITIVE,3
RS0000124798,SC000083197,x6_product_gap,0.835,0.1941,POSITIVE,4
RS0000124799,SC000083197,x3_digital_activity,0.7186,0.1774,POSITIVE,5
RS0000124800,SC000083197,x2_income,0.7598,0.0973,POSITIVE,6
RS0000124801,SC000083203,x6_product_gap,0.67,0.5115,POSITIVE,1
RS0000124802,SC000083203,x1_monthly_spending,0.3194,-0.216,NEGATIVE,2
RS0000124803,SC000083203,x3_digital_activity,0.9066,0.2075,POSITIVE,3
RS0000124804,SC000083203,x5_campaign_response,0.25,0.1955,POSITIVE,4
RS0000124805,SC000083203,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000124806,SC000083203,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000124807,SC000083208,x5_campaign_response,0.5,1.0582,POSITIVE,1
RS0000124808,SC000083208,x6_product_gap,0.9025,0.6844,POSITIVE,2
RS0000124809,SC000083208,x2_income,0.9392,0.3762,POSITIVE,3
RS0000124810,SC000083208,x1_monthly_spending,0.2362,-0.3073,NEGATIVE,4
RS0000124811,SC000083208,x3_digital_activity,0.1012,-0.2699,NEGATIVE,5
RS0000124812,SC000083208,x4_salary_account,1.0,0.1004,POSITIVE,6
RS0000124813,SC000083211,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000124814,SC000083211,x1_monthly_spending,0.1288,-0.444,NEGATIVE,2
RS0000124815,SC000083211,x2_income,0.2411,-0.1881,NEGATIVE,3
RS0000124816,SC000083211,x3_digital_activity,0.184,-0.1613,NEGATIVE,4
RS0000124817,SC000083211,x6_product_gap,0.4,-0.1342,NEGATIVE,5
RS0000124818,SC000083211,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000124819,SC000083215,x1_monthly_spending,0.0913,-0.4888,NEGATIVE,1
RS0000124820,SC000083215,x6_product_gap,0.58,0.2963,POSITIVE,2
RS0000124821,SC000083215,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000124822,SC000083215,x5_campaign_response,0.25,0.1955,POSITIVE,4
RS0000124823,SC000083215,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000124824,SC000083215,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000124825,SC000083218,x6_product_gap,0.82,0.3017,POSITIVE,1
RS0000124826,SC000083218,x3_digital_activity,0.8298,0.2313,POSITIVE,2
RS0000124827,SC000083218,x2_income,0.2411,-0.2237,NEGATIVE,3
RS0000124828,SC000083218,x5_campaign_response,0.0,-0.2039,NEGATIVE,4
RS0000124829,SC000083218,x4_salary_account,1.0,0.1746,POSITIVE,5
RS0000124830,SC000083218,x1_monthly_spending,0.301,-0.1653,NEGATIVE,6
RS0000124831,SC000083221,x1_monthly_spending,0.01,-0.6214,NEGATIVE,1
RS0000124832,SC000083221,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000124833,SC000083221,x5_campaign_response,0.0,-0.3464,NEGATIVE,3
RS0000124834,SC000083221,x2_income,0.0642,-0.1633,NEGATIVE,4
RS0000124835,SC000083221,x3_digital_activity,0.3089,-0.1551,NEGATIVE,5
RS0000124836,SC000083221,x6_product_gap,0.5325,-0.1019,NEGATIVE,6
RS0000124837,SC000083226,x5_campaign_response,0.5,0.8343,POSITIVE,1
RS0000124838,SC000083226,x6_product_gap,0.94,0.4272,POSITIVE,2
RS0000124839,SC000083226,x2_income,0.9392,0.3795,POSITIVE,3
RS0000124840,SC000083226,x4_salary_account,1.0,0.1746,POSITIVE,4
RS0000124841,SC000083226,x1_monthly_spending,0.3385,-0.1341,NEGATIVE,5
RS0000124842,SC000083226,x3_digital_activity,0.4009,-0.0695,NEGATIVE,6
RS0000124843,SC000083232,x1_monthly_spending,0.01,-0.5709,NEGATIVE,1
RS0000124844,SC000083232,x3_digital_activity,0.1012,-0.2699,NEGATIVE,2
RS0000124845,SC000083232,x2_income,0.7598,0.2226,POSITIVE,3
RS0000124846,SC000083232,x4_salary_account,0.0,-0.2202,NEGATIVE,4
RS0000124847,SC000083232,x5_campaign_response,0.0,-0.1847,NEGATIVE,5
RS0000124848,SC000083232,x6_product_gap,0.6425,0.1459,POSITIVE,6
RS0000124849,SC000083236,x6_product_gap,0.935,0.7517,POSITIVE,1
RS0000124850,SC000083236,x5_campaign_response,0.25,0.4368,POSITIVE,2
RS0000124851,SC000083236,x1_monthly_spending,0.656,0.1817,POSITIVE,3
RS0000124852,SC000083236,x4_salary_account,1.0,0.1004,POSITIVE,4
RS0000124853,SC000083236,x3_digital_activity,0.5343,0.0232,POSITIVE,5
RS0000124854,SC000083236,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000124855,SC000083237,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000124856,SC000083237,x3_digital_activity,0.8717,0.3017,POSITIVE,2
RS0000124857,SC000083237,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124858,SC000083237,x1_monthly_spending,0.5918,0.1164,POSITIVE,4
RS0000124859,SC000083237,x6_product_gap,0.7,0.062,POSITIVE,5
RS0000124860,SC000083237,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000124861,SC000083241,x5_campaign_response,0.5,0.502,POSITIVE,1
RS0000124862,SC000083241,x1_monthly_spending,0.1277,-0.4722,NEGATIVE,2
RS0000124863,SC000083241,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124864,SC000083241,x6_product_gap,0.6975,0.0595,POSITIVE,4
RS0000124865,SC000083241,x3_digital_activity,0.5229,0.0186,POSITIVE,5
RS0000124866,SC000083241,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000124867,SC000083248,x5_campaign_response,1.0,2.3011,POSITIVE,1
RS0000124868,SC000083248,x6_product_gap,0.15,-0.8742,NEGATIVE,2
RS0000124869,SC000083248,x4_salary_account,0.0,-0.2202,NEGATIVE,3
RS0000124870,SC000083248,x3_digital_activity,0.6566,0.106,POSITIVE,4
RS0000124871,SC000083248,x1_monthly_spending,0.5746,0.0869,POSITIVE,5
RS0000124872,SC000083248,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000124873,SC000083250,x5_campaign_response,0.25,0.3152,POSITIVE,1
RS0000124874,SC000083250,x1_monthly_spending,0.8213,0.2668,POSITIVE,2
RS0000124875,SC000083250,x2_income,0.7598,0.2245,POSITIVE,3
RS0000124876,SC000083250,x4_salary_account,1.0,0.1746,POSITIVE,4
RS0000124877,SC000083250,x6_product_gap,0.67,0.1448,POSITIVE,5
RS0000124878,SC000083250,x3_digital_activity,0.6102,0.0773,POSITIVE,6
RS0000124879,SC000083253,x1_monthly_spending,0.7771,0.3514,POSITIVE,1
RS0000124880,SC000083253,x3_digital_activity,0.1012,-0.3237,NEGATIVE,2
RS0000124881,SC000083253,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124882,SC000083253,x2_income,0.7598,0.0973,POSITIVE,4
RS0000124883,SC000083253,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000124884,SC000083253,x6_product_gap,0.615,-0.0212,NEGATIVE,6
RS0000124885,SC000083257,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000124886,SC000083257,x1_monthly_spending,0.8876,0.4915,POSITIVE,2
RS0000124887,SC000083257,x3_digital_activity,0.9734,0.3842,POSITIVE,3
RS0000124888,SC000083257,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000124889,SC000083257,x2_income,0.9392,0.1646,POSITIVE,5
RS0000124890,SC000083257,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000124891,SC000083261,x5_campaign_response,0.5,0.502,POSITIVE,1
RS0000124892,SC000083261,x1_monthly_spending,0.8503,0.4442,POSITIVE,2
RS0000124893,SC000083261,x4_salary_account,0.0,-0.4007,NEGATIVE,3
RS0000124894,SC000083261,x3_digital_activity,0.9647,0.3771,POSITIVE,4
RS0000124895,SC000083261,x2_income,0.7598,0.0973,POSITIVE,5
RS0000124896,SC000083261,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000124897,SC000083267,x1_monthly_spending,0.984,0.5789,POSITIVE,1
RS0000124898,SC000083267,x6_product_gap,0.61,0.368,POSITIVE,2
RS0000124899,SC000083267,x2_income,0.9392,0.319,POSITIVE,3
RS0000124900,SC000083267,x5_campaign_response,0.0,-0.232,NEGATIVE,4
RS0000124901,SC000083267,x3_digital_activity,0.8328,0.1699,POSITIVE,5
RS0000124902,SC000083267,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000124903,SC000083271,x6_product_gap,0.79,0.7985,POSITIVE,1
RS0000124904,SC000083271,x1_monthly_spending,0.8904,0.467,POSITIVE,2
RS0000124905,SC000083271,x5_campaign_response,0.0,-0.232,NEGATIVE,3
RS0000124906,SC000083271,x3_digital_activity,0.5588,0.03,POSITIVE,4
RS0000124907,SC000083271,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000124908,SC000083271,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000124909,SC000083276,x6_product_gap,0.805,0.4824,POSITIVE,1
RS0000124910,SC000083276,x1_monthly_spending,0.7235,0.2603,POSITIVE,2
RS0000124911,SC000083276,x2_income,0.7598,0.2226,POSITIVE,3
RS0000124912,SC000083276,x5_campaign_response,0.0,-0.1847,NEGATIVE,4
RS0000124913,SC000083276,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000124914,SC000083276,x3_digital_activity,0.3972,-0.0696,NEGATIVE,6
RS0000124915,SC000083279,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000124916,SC000083279,x6_product_gap,0.67,0.5115,POSITIVE,2
RS0000124917,SC000083279,x3_digital_activity,0.9551,0.2323,POSITIVE,3
RS0000124918,SC000083279,x2_income,0.7598,0.1887,POSITIVE,4
RS0000124919,SC000083279,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000124920,SC000083279,x1_monthly_spending,0.4961,-0.0047,NEGATIVE,6
RS0000124921,SC000083281,x5_campaign_response,0.9,1.1808,POSITIVE,1
RS0000124922,SC000083281,x1_monthly_spending,0.1604,-0.4307,NEGATIVE,2
RS0000124923,SC000083281,x3_digital_activity,0.1012,-0.3237,NEGATIVE,3
RS0000124924,SC000083281,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000124925,SC000083281,x2_income,0.0642,-0.1633,NEGATIVE,5
RS0000124926,SC000083281,x6_product_gap,0.78,0.1403,POSITIVE,6
RS0000124927,SC000083285,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000124928,SC000083285,x3_digital_activity,0.9312,0.35,POSITIVE,2
RS0000124929,SC000083285,x6_product_gap,0.8625,0.221,POSITIVE,3
RS0000124930,SC000083285,x1_monthly_spending,0.3349,-0.2094,NEGATIVE,4
RS0000124931,SC000083285,x4_salary_account,1.0,0.1827,POSITIVE,5
RS0000124932,SC000083285,x2_income,0.0642,-0.1633,NEGATIVE,6
RS0000124933,SC000083289,x4_salary_account,1.0,0.1827,POSITIVE,1
RS0000124934,SC000083289,x1_monthly_spending,0.5898,0.1138,POSITIVE,2
RS0000124935,SC000083289,x5_campaign_response,0.25,0.0778,POSITIVE,3
RS0000124936,SC000083289,x6_product_gap,0.6975,0.0595,POSITIVE,4
RS0000124937,SC000083289,x3_digital_activity,0.4982,-0.0014,NEGATIVE,5
RS0000124938,SC000083289,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000124939,SC000083293,x1_monthly_spending,0.01,-0.6214,NEGATIVE,1
RS0000124940,SC000083293,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000124941,SC000083293,x3_digital_activity,0.1425,-0.2902,NEGATIVE,3
RS0000124942,SC000083293,x6_product_gap,0.45,-0.1827,NEGATIVE,4
RS0000124943,SC000083293,x2_income,0.2411,-0.097,NEGATIVE,5
RS0000124944,SC000083293,x5_campaign_response,0.25,0.0778,POSITIVE,6
RS0000124945,SC000083299,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000124946,SC000083299,x1_monthly_spending,0.0374,-0.5533,NEGATIVE,2
RS0000124947,SC000083299,x2_income,0.0642,-0.3166,NEGATIVE,3
RS0000124948,SC000083299,x6_product_gap,0.58,0.2963,POSITIVE,4
RS0000124949,SC000083299,x3_digital_activity,0.1425,-0.1825,NEGATIVE,5
RS0000124950,SC000083299,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000124951,SC000083301,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000124952,SC000083301,x1_monthly_spending,0.9574,0.5801,POSITIVE,2
RS0000124953,SC000083301,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000124954,SC000083301,x3_digital_activity,0.7223,0.1805,POSITIVE,4
RS0000124955,SC000083301,x2_income,0.7598,0.0973,POSITIVE,5
RS0000124956,SC000083301,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000124957,SC000083307,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000124958,SC000083307,x1_monthly_spending,0.0487,-0.5398,NEGATIVE,2
RS0000124959,SC000083307,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000124960,SC000083307,x2_income,0.2411,-0.1881,NEGATIVE,4
RS0000124961,SC000083307,x6_product_gap,0.4,-0.1342,NEGATIVE,5
RS0000124962,SC000083307,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000124963,SC000083310,x4_salary_account,0.0,-0.3829,NEGATIVE,1
RS0000124964,SC000083310,x5_campaign_response,0.25,0.3152,POSITIVE,2
RS0000124965,SC000083310,x3_digital_activity,0.1012,-0.2797,NEGATIVE,3
RS0000124966,SC000083310,x2_income,0.7598,0.2245,POSITIVE,4
RS0000124967,SC000083310,x6_product_gap,0.4,-0.1375,NEGATIVE,5
RS0000124968,SC000083310,x1_monthly_spending,0.507,0.0058,POSITIVE,6
RS0000124969,SC000083315,x6_product_gap,0.7,0.5833,POSITIVE,1
RS0000124970,SC000083315,x1_monthly_spending,0.2589,-0.2884,NEGATIVE,2
RS0000124971,SC000083315,x5_campaign_response,0.0,-0.232,NEGATIVE,3
RS0000124972,SC000083315,x3_digital_activity,0.1012,-0.2036,NEGATIVE,4
RS0000124973,SC000083315,x2_income,0.2411,-0.1881,NEGATIVE,5
RS0000124974,SC000083315,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000124975,SC000083317,x5_campaign_response,1.0,1.3505,POSITIVE,1
RS0000124976,SC000083317,x1_monthly_spending,0.9893,0.6205,POSITIVE,2
RS0000124977,SC000083317,x6_product_gap,0.15,-0.4763,NEGATIVE,3
RS0000124978,SC000083317,x3_digital_activity,0.7264,0.1837,POSITIVE,4
RS0000124979,SC000083317,x4_salary_account,1.0,0.1827,POSITIVE,5
RS0000124980,SC000083317,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000124981,SC000083321,x4_salary_account,0.0,-0.4007,NEGATIVE,1
RS0000124982,SC000083321,x5_campaign_response,0.0,-0.3464,NEGATIVE,2
RS0000124983,SC000083321,x3_digital_activity,0.8715,0.3015,POSITIVE,3
RS0000124984,SC000083321,x1_monthly_spending,0.6832,0.2323,POSITIVE,4
RS0000124985,SC000083321,x2_income,0.2411,-0.097,NEGATIVE,5
RS0000124986,SC000083321,x6_product_gap,0.67,0.0326,POSITIVE,6
RS0000124987,SC000083325,x1_monthly_spending,0.1488,-0.4453,NEGATIVE,1
RS0000124988,SC000083325,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000124989,SC000083325,x3_digital_activity,0.1526,-0.282,NEGATIVE,3
RS0000124990,SC000083325,x2_income,0.2411,-0.097,NEGATIVE,4
RS0000124991,SC000083325,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000124992,SC000083325,x6_product_gap,0.56,-0.075,NEGATIVE,6
RS0000124993,SC000083330,x5_campaign_response,0.5,0.8343,POSITIVE,1
RS0000124994,SC000083330,x4_salary_account,0.0,-0.3829,NEGATIVE,2
RS0000124995,SC000083330,x3_digital_activity,0.1012,-0.2797,NEGATIVE,3
RS0000124996,SC000083330,x2_income,0.2411,-0.2237,NEGATIVE,4
RS0000124997,SC000083330,x6_product_gap,0.4,-0.1375,NEGATIVE,5
RS0000124998,SC000083330,x1_monthly_spending,0.4258,-0.0616,NEGATIVE,6
RS0000124999,SC000083335,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000125000,SC000083335,x1_monthly_spending,0.1442,-0.4255,NEGATIVE,2
RS0000125001,SC000083335,x6_product_gap,0.58,0.2963,POSITIVE,3
RS0000125002,SC000083335,x3_digital_activity,0.1012,-0.2036,NEGATIVE,4
RS0000125003,SC000083335,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000125004,SC000083335,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000125005,SC000083337,x5_campaign_response,0.0,-0.3464,NEGATIVE,1
RS0000125006,SC000083337,x3_digital_activity,0.1012,-0.3237,NEGATIVE,2
RS0000125007,SC000083337,x1_monthly_spending,0.2956,-0.2592,NEGATIVE,3
RS0000125008,SC000083337,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000125009,SC000083337,x6_product_gap,0.67,0.0326,POSITIVE,5
RS0000125010,SC000083337,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000125011,SC000083344,x5_campaign_response,0.9,2.0525,POSITIVE,1
RS0000125012,SC000083344,x6_product_gap,0.15,-0.8742,NEGATIVE,2
RS0000125013,SC000083344,x4_salary_account,0.0,-0.2202,NEGATIVE,3
RS0000125014,SC000083344,x3_digital_activity,0.7284,0.1546,POSITIVE,4
RS0000125015,SC000083344,x1_monthly_spending,0.5956,0.1114,POSITIVE,5
RS0000125016,SC000083344,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000125017,SC000083348,x6_product_gap,1.0,0.8863,POSITIVE,1
RS0000125018,SC000083348,x5_campaign_response,0.25,0.4368,POSITIVE,2
RS0000125019,SC000083348,x1_monthly_spending,0.697,0.2295,POSITIVE,3
RS0000125020,SC000083348,x2_income,0.7598,0.2226,POSITIVE,4
RS0000125021,SC000083348,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000125022,SC000083348,x3_digital_activity,0.4792,-0.0141,NEGATIVE,6
RS0000125023,SC000083349,x5_campaign_response,0.0,-0.3464,NEGATIVE,1
RS0000125024,SC000083349,x3_digital_activity,0.1012,-0.3237,NEGATIVE,2
RS0000125025,SC000083349,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000125026,SC000083349,x2_income,0.0642,-0.1633,NEGATIVE,4
RS0000125027,SC000083349,x1_monthly_spending,0.4759,-0.0306,NEGATIVE,5
RS0000125028,SC000083349,x6_product_gap,0.615,-0.0212,NEGATIVE,6
RS0000125029,SC000083354,x5_campaign_response,0.25,0.3152,POSITIVE,1
RS0000125030,SC000083354,x3_digital_activity,0.1012,-0.2797,NEGATIVE,2
RS0000125031,SC000083354,x2_income,0.2411,-0.2237,NEGATIVE,3
RS0000125032,SC000083354,x6_product_gap,0.73,0.2076,POSITIVE,4
RS0000125033,SC000083354,x4_salary_account,1.0,0.1746,POSITIVE,5
