feedback_id,customer_id,product_id,product_code,product_group,segment,priority_rank,priority_level,propensity,rm_id,rm_verdict,agree_flag,rm_comment,converted_flag,feedback_date
RFB000018130,CUS00008694,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.5008,RM0005,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-23
RFB000018131,CUS00016304,PR021,FD_SAV_UPFRONT,FD,MASS,3,Medium,0.7361,RM0059,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-01
RFB000018132,CUS00006138,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,3,Medium,0.7268,RM0054,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000018133,CUS00008180,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,2,Medium,0.8387,RM0012,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-24
RFB000018134,CUS00002340,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.8769,RM0087,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000018135,CUS00022254,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Do not prioritize,0.7614,RM0055,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-29
RFB000018136,CUS00017018,PR025,LEND_UNSECURED_PAYROLL,LENDING,SME,2,Low,0.8574,RM0095,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-29
RFB000018137,CUS00006000,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Low,0.8163,RM0034,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000018138,CUS00004319,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS_AFFLUENT,2,Medium,0.8687,RM0083,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000018139,CUS00007628,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.8643,RM0069,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-29
RFB000018140,CUS00001039,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,2,High,0.9754,RM0089,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-20
RFB000018141,CUS00001658,PR021,FD_SAV_UPFRONT,FD,MASS,3,Do not prioritize,0.4638,RM0099,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000018142,CUS00003567,PR024,FD_CD,FD,AFFLUENT,2,High,0.8599,RM0139,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-20
RFB000018143,CUS00023892,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,2,Do not prioritize,0.4384,RM0043,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000018144,CUS00007163,PR017,FD_TD_STANDARD,FD,MASS,1,Medium,0.9437,RM0109,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-15
RFB000018145,CUS00021224,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,1,Low,0.7151,RM0014,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-10
RFB000018146,CUS00023809,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,2,Do not prioritize,0.8148,RM0179,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000018147,CUS00009050,PR033,LEND_BIZ_WC,LENDING,MASS,3,Low,0.6568,RM0048,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-06
RFB000018148,CUS00002537,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,1,Low,0.8112,RM0059,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-26
RFB000018149,CUS00012335,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,3,High,0.9813,RM0138,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-27
RFB000018150,CUS00011124,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Medium,0.8679,RM0158,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-04
RFB000018151,CUS00000870,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Low,0.6688,RM0007,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-24
RFB000018152,CUS00022230,PR023,FD_SAV_KIDS,FD,MASS,2,Low,0.6008,RM0060,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-28
RFB000018153,CUS00006413,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.6349,RM0040,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000018154,CUS00000576,PR018,FD_TD_ONLINE,FD,MASS,2,Low,0.7346,RM0039,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-09
RFB000018155,CUS00008977,PR016,CASA_ESCROW,CASA,SME,1,High,0.99,RM0117,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000018156,CUS00006169,PR035,LEND_OVERDRAFT_BIZ,LENDING,SME,3,Low,0.7663,RM0033,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-29
RFB000018157,CUS00011583,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,3,Do not prioritize,0.6788,RM0035,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-09
RFB000018158,CUS00020026,PR014,CASA_M_FIRST,CASA,AFFLUENT,3,Medium,0.8522,RM0030,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000018159,CUS00010280,PR013,CASA_PAYROLL,CASA,AFFLUENT,1,Low,0.8935,RM0141,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000018160,CUS00009086,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Low,0.8904,RM0138,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-24
RFB000018161,CUS00019088,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS_AFFLUENT,3,Low,0.6735,RM0138,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-26
RFB000018162,CUS00021436,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.6236,RM0121,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-13
RFB000018163,CUS00022334,PR017,FD_TD_STANDARD,FD,AFFLUENT,3,High,0.9026,RM0023,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-22
RFB000018164,CUS00018520,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.9863,RM0015,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000018165,CUS00019863,PR017,FD_TD_STANDARD,FD,MASS,3,Do not prioritize,0.4259,RM0073,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-19
RFB000018166,CUS00007903,PR027,LEND_CONSUMER,LENDING,MASS_AFFLUENT,2,Medium,0.727,RM0045,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-30
RFB000018167,CUS00023414,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,High,0.8687,RM0153,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-21
RFB000018168,CUS00008358,PR004,CARD_CC_MDIGI,CARD,MASS,3,Do not prioritize,0.4129,RM0042,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-02
RFB000018169,CUS00008740,PR035,LEND_OVERDRAFT_BIZ,LENDING,MASS_AFFLUENT,3,Low,0.7216,RM0140,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-19
RFB000018170,CUS00007902,PR035,LEND_OVERDRAFT_BIZ,LENDING,MASS,2,Low,0.7984,RM0163,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-26
RFB000018171,CUS00015379,PR031,LEND_AUTO_NEW,LENDING,MASS_AFFLUENT,3,Low,0.666,RM0143,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000018172,CUS00024210,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Medium,0.8182,RM0116,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-16
RFB000018173,CUS00010820,PR015,CASA_BIZ_MSMART,CASA,MASS,1,Low,0.8719,RM0015,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-26
RFB000018174,CUS00011440,PR020,FD_SAV_PARTIAL,FD,MASS,2,Do not prioritize,0.5101,RM0022,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-18
RFB000018175,CUS00010181,PR006,CARD_CC_FAMILY,CARD,MASS,2,Medium,0.9136,RM0075,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-06
RFB000018176,CUS00014699,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Low,0.7141,RM0100,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-11
RFB000018177,CUS00022625,PR017,FD_TD_STANDARD,FD,MASS,3,Do not prioritize,0.5292,RM0113,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000018178,CUS00005144,PR016,CASA_ESCROW,CASA,SME,1,Medium,0.99,RM0018,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000018179,CUS00009684,PR023,FD_SAV_KIDS,FD,MASS,2,Low,0.6995,RM0151,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-18
RFB000018180,CUS00014674,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6266,RM0036,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000018181,CUS00022166,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Low,0.7952,RM0111,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-19
RFB000018182,CUS00015806,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,2,Low,0.7501,RM0120,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-12
RFB000018183,CUS00013924,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.66,RM0134,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-31
RFB000018184,CUS00016635,PR023,FD_SAV_KIDS,FD,MASS,2,Low,0.6919,RM0169,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-21
RFB000018185,CUS00003402,PR006,CARD_CC_FAMILY,CARD,MASS,3,Do not prioritize,0.5497,RM0160,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-18
RFB000018186,CUS00000468,PR021,FD_SAV_UPFRONT,FD,MASS,2,Low,0.6764,RM0034,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-30
RFB000018187,CUS00024629,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.4937,RM0046,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-11
RFB000018188,CUS00010792,PR024,FD_CD,FD,AFFLUENT,2,Medium,0.8544,RM0018,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-03
RFB000018189,CUS00013998,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,1,Medium,0.8765,RM0157,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-26
RFB000018190,CUS00008817,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.8863,RM0005,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000018191,CUS00022358,PR006,CARD_CC_FAMILY,CARD,MASS,3,High,0.9539,RM0048,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-18
RFB000018192,CUS00004330,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Do not prioritize,0.689,RM0167,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-29
RFB000018193,CUS00014155,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.7709,RM0063,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-30
RFB000018194,CUS00012560,PR013,CASA_PAYROLL,CASA,MASS,1,Low,0.8956,RM0129,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000018195,CUS00012175,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.8775,RM0062,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-09
RFB000018196,CUS00021747,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,2,Low,0.8077,RM0172,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-21
RFB000018197,CUS00005515,PR017,FD_TD_STANDARD,FD,PRIVATE,1,High,0.9356,RM0057,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-25
RFB000018198,CUS00023374,PR021,FD_SAV_UPFRONT,FD,AFFLUENT,2,High,0.8631,RM0137,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-18
RFB000018199,CUS00002073,PR012,CASA_PERSONAL,CASA,MASS,2,Do not prioritize,0.664,RM0067,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-26
RFB000018200,CUS00018778,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,3,Do not prioritize,0.5057,RM0056,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-13
RFB000018201,CUS00023364,PR031,LEND_AUTO_NEW,LENDING,AFFLUENT,3,High,0.8904,RM0135,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-17
RFB000018202,CUS00012166,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,1,Medium,0.8438,RM0113,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-21
RFB000018203,CUS00023703,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Low,0.8064,RM0056,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000018204,CUS00024959,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0151,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-23
RFB000018205,CUS00006423,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,1,Very High,0.99,RM0028,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-20
RFB000018206,CUS00024048,PR017,FD_TD_STANDARD,FD,MASS,1,Low,0.7004,RM0107,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000018207,CUS00008965,PR006,CARD_CC_FAMILY,CARD,MASS,3,Do not prioritize,0.5695,RM0094,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000018208,CUS00022134,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.9092,RM0049,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-20
RFB000018209,CUS00000246,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Medium,0.8642,RM0084,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000018210,CUS00024399,PR013,CASA_PAYROLL,CASA,MASS,2,Do not prioritize,0.7538,RM0176,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-31
RFB000018211,CUS00006603,PR004,CARD_CC_MDIGI,CARD,MASS,3,Low,0.6783,RM0094,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-11
RFB000018212,CUS00001276,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,High,0.9885,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-20
RFB000018213,CUS00012992,PR010,CARD_MERCHANT_POS,CARD,AFFLUENT,3,Low,0.7755,RM0001,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-13
RFB000018214,CUS00004816,PR006,CARD_CC_FAMILY,CARD,MASS,2,Medium,0.9392,RM0082,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000018215,CUS00001437,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6145,RM0039,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000018216,CUS00016415,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,3,Low,0.7142,RM0077,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-31
RFB000018217,CUS00015526,PR018,FD_TD_ONLINE,FD,MASS,3,Medium,0.7431,RM0146,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000018218,CUS00015807,PR031,LEND_AUTO_NEW,LENDING,MASS,3,Do not prioritize,0.477,RM0108,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-09
RFB000018219,CUS00016007,PR004,CARD_CC_MDIGI,CARD,MASS,3,Do not prioritize,0.667,RM0138,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-14
RFB000018220,CUS00020336,PR006,CARD_CC_FAMILY,CARD,AFFLUENT,2,High,0.8737,RM0018,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-06
RFB000018221,CUS00006853,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Medium,0.8876,RM0102,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000018222,CUS00022965,PR016,CASA_ESCROW,CASA,PRIVATE,2,High,0.9826,RM0084,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-29
RFB000018223,CUS00023141,PR017,FD_TD_STANDARD,FD,MASS,3,Do not prioritize,0.3276,RM0167,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000018224,CUS00013718,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,3,Do not prioritize,0.7605,RM0056,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-22
RFB000018225,CUS00018044,PR013,CASA_PAYROLL,CASA,AFFLUENT,1,Medium,0.99,RM0057,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000018226,CUS00011543,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,3,Do not prioritize,0.6393,RM0144,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-04
RFB000018227,CUS00020647,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Do not prioritize,0.8053,RM0115,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-19
RFB000018228,CUS00008938,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,1,Medium,0.7187,RM0010,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000018229,CUS00013392,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,High,0.99,RM0178,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000018230,CUS00002930,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,Medium,0.8575,RM0077,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000018231,CUS00001512,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,2,Low,0.7563,RM0168,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-16
RFB000018232,CUS00003619,PR031,LEND_AUTO_NEW,LENDING,MASS,2,Do not prioritize,0.3841,RM0156,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-30
RFB000018233,CUS00005185,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,2,Low,0.8026,RM0148,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000018234,CUS00024720,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS_AFFLUENT,1,Medium,0.8712,RM0111,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000018235,CUS00012361,PR031,LEND_AUTO_NEW,LENDING,MASS_AFFLUENT,3,Do not prioritize,0.5642,RM0017,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-07
RFB000018236,CUS00006632,PR024,FD_CD,FD,AFFLUENT,2,Medium,0.8553,RM0151,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-29
RFB000018237,CUS00013095,PR031,LEND_AUTO_NEW,LENDING,AFFLUENT,3,Low,0.6762,RM0004,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-27
RFB000018238,CUS00020823,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Medium,0.7813,RM0153,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000018239,CUS00002645,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,3,High,0.8769,RM0089,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-11
RFB000018240,CUS00001948,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,1,Medium,0.8906,RM0015,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-15
RFB000018241,CUS00009702,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,High,0.99,RM0065,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-18
RFB000018242,CUS00004736,PR014,CASA_M_FIRST,CASA,SME,2,Very High,0.99,RM0053,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-22
RFB000018243,CUS00006789,PR021,FD_SAV_UPFRONT,FD,MASS,1,Low,0.6912,RM0101,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000018244,CUS00009911,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,3,Medium,0.8141,RM0004,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-19
RFB000018245,CUS00019130,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,1,Do not prioritize,0.5914,RM0160,CANT_AFFORD,False,Dòng tiền/khả năng trả nợ chưa đủ điều kiện.,False,2026-08-05
RFB000018246,CUS00021300,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8781,RM0057,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000018247,CUS00017995,PR031,LEND_AUTO_NEW,LENDING,SME,3,Low,0.7692,RM0057,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000018248,CUS00002727,PR021,FD_SAV_UPFRONT,FD,MASS,2,Low,0.6965,RM0001,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-01
RFB000018249,CUS00008309,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,2,High,0.99,RM0019,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000018250,CUS00009258,PR015,CASA_BIZ_MSMART,CASA,SME,2,High,0.99,RM0029,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000018251,CUS00003487,PR013,CASA_PAYROLL,CASA,MASS,2,Do not prioritize,0.6149,RM0117,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-21
RFB000018252,CUS00022022,PR017,FD_TD_STANDARD,FD,MASS,3,Do not prioritize,0.4801,RM0006,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-05
RFB000018253,CUS00004160,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,Medium,0.8831,RM0083,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-31
RFB000018254,CUS00000044,PR023,FD_SAV_KIDS,FD,MASS,2,Low,0.733,RM0069,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-20
RFB000018255,CUS00014932,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,3,High,0.8786,RM0126,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000018256,CUS00004706,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,High,0.99,RM0058,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000018257,CUS00017997,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Low,0.8588,RM0027,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000018258,CUS00014400,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.902,RM0006,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-20
RFB000018259,CUS00008446,PR015,CASA_BIZ_MSMART,CASA,MASS,2,Do not prioritize,0.6828,RM0030,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000018260,CUS00000335,PR021,FD_SAV_UPFRONT,FD,MASS,1,Low,0.7693,RM0140,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-24
RFB000018261,CUS00006041,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,3,High,0.9791,RM0138,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-09
RFB000018262,CUS00017326,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.4991,RM0143,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-07
RFB000018263,CUS00009221,PR010,CARD_MERCHANT_POS,CARD,MASS,3,Medium,0.7092,RM0009,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-04
RFB000018264,CUS00011017,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.6175,RM0104,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
