customer_id,snapshot_date,txn_count_30d,txn_count_90d,total_spend_30d,total_spend_90d,avg_txn_value_30d,online_spend_30d,travel_spend_90d,dining_spend_90d,international_spend_90d,qr_txn_count_30d,credit_inflow_30d,debit_outflow_30d,spending_growth_3m
CUS00018705,2026-08-31,12,27,13933825.32,27139935.87,1161152.11,9598955.85,0.0,0.0,0.0,1,0.0,13933825.32,1.9983
CUS00018706,2026-08-31,3,18,7147298.21,54420310.32,2382432.74,3933060.66,0.0,10980181.81,0.0,1,23505090.64,7147298.21,-0.7571
CUS00018707,2026-08-31,5,21,9175858.31,50890681.01,1835171.66,8972881.24,0.0,289287.75,0.0,2,303542.98,9175858.31,0.3549
CUS00018708,2026-08-31,7,29,6811048.94,27310837.33,973006.99,6811048.94,346249.72,219786.82,0.0,1,7280010.91,6811048.94,-0.5046
CUS00018709,2026-08-31,10,33,55397218.71,201339388.75,5539721.87,32728677.41,0.0,8738808.54,0.0,0,21539768.01,55397218.71,-0.4576
CUS00018710,2026-08-31,3,7,1377042.77,4989477.48,459014.26,0.0,1949235.14,0.0,0.0,0,0.0,1377042.77,-0.4257
CUS00018711,2026-08-31,6,17,1698563.19,5299869.77,283093.86,1209665.31,262906.95,278756.39,262906.95,0,499045.61,1698563.19,0.3413
CUS00018712,2026-08-31,10,29,6806373.35,19189385.67,680637.34,6454866.01,0.0,1359168.03,0.0,0,6047282.68,6806373.35,-0.0294
CUS00018713,2026-08-31,8,38,46056175.24,286251214.49,5757021.9,46056175.24,3758381.29,8858488.7,0.0,0,105699277.27,46056175.24,-0.5618
CUS00018714,2026-08-31,18,41,20250689.64,43052717.64,1125038.31,18855398.44,3139151.64,3672106.39,3139151.64,0,7617627.84,20250689.64,0.7979
CUS00018715,2026-08-31,7,31,21728246.46,157838407.17,3104035.21,17766055.59,4502762.43,9963682.16,3272575.86,0,46410312.04,21728246.46,-0.7084
CUS00018716,2026-08-31,5,23,5654858.25,20724629.75,1130971.65,4402464.99,3259149.03,0.0,2916267.23,1,4588151.84,5654858.25,-0.3171
CUS00018717,2026-08-31,7,30,55207654.57,295987158.75,7886807.8,19282502.93,54607022.33,2507892.08,31591616.68,0,223149057.94,55207654.57,-0.5269
CUS00018718,2026-08-31,8,21,50947399.35,110587779.0,6368424.92,29417474.41,0.0,16164503.34,0.0,0,40478306.56,50947399.35,1.5432
CUS00018719,2026-08-31,8,33,12017403.46,39168161.37,1502175.43,12017403.46,694755.11,3590066.41,694755.11,0,2303338.42,12017403.46,-0.1917
CUS00018720,2026-08-31,1,6,2077049.76,12454787.29,2077049.76,0.0,1381829.06,0.0,1381829.06,0,0.0,2077049.76,-0.6519
CUS00018721,2026-08-31,5,18,47946281.37,137552972.43,9589256.27,28136576.73,90423.9,4097330.19,90423.9,0,5765926.67,47946281.37,-0.1201
CUS00018722,2026-08-31,8,25,257375443.23,987681556.51,32171930.4,102797192.41,140012115.58,18513424.02,17048106.06,0,0.0,257375443.23,-0.3089
CUS00018723,2026-08-31,0,4,0.0,1838944.21,0.0,0.0,0.0,0.0,0.0,0,556169.52,0.0,0.0
CUS00018724,2026-08-31,7,27,5479598.05,36362483.36,782799.72,4781241.97,106597.5,3978408.44,106597.5,0,4121085.26,5479598.05,-0.626
CUS00018725,2026-08-31,4,18,3482358.74,16133693.93,870589.68,1656752.51,1190276.7,2414542.83,1190276.7,0,1698246.78,3482358.74,-0.5033
CUS00018726,2026-08-31,6,21,9819531.26,26414031.12,1636588.54,7760107.38,3777097.35,0.0,1956330.66,1,19756416.18,9819531.26,-0.0948
CUS00018727,2026-08-31,5,20,37954334.33,145533700.52,7590866.87,7730845.77,7438213.64,0.0,7438213.64,0,6601898.89,37954334.33,0.0354
CUS00018728,2026-08-31,4,14,31886548.82,78255512.11,7971637.2,31886548.82,6803845.91,0.0,50453.18,0,0.0,31886548.82,0.1399
CUS00018729,2026-08-31,10,24,3817300.48,9900545.26,381730.05,3485094.13,0.0,556418.4,0.0,0,8840892.55,3817300.48,-0.0525
CUS00018730,2026-08-31,14,36,13941496.43,32815822.93,995821.17,11864254.95,3127184.77,654652.96,0.0,0,292664.17,13941496.43,0.2518
CUS00018731,2026-08-31,7,16,203718649.9,648929240.55,29102664.27,203718649.9,0.0,19879962.36,0.0,1,0.0,203718649.9,-0.4293
CUS00018732,2026-08-31,8,30,137441912.01,513056245.34,17180239.0,62826775.34,0.0,49779585.21,0.0,0,12479886.09,137441912.01,-0.2696
CUS00018733,2026-08-31,2,6,305896.5,974754.16,152948.25,76663.7,65139.94,291744.89,65139.94,0,0.0,305896.5,-0.5427
CUS00018734,2026-08-31,6,21,3042444.67,9859365.46,507074.11,2155602.0,1570303.45,227910.24,0.0,0,2790235.63,3042444.67,-0.101
CUS00018735,2026-08-31,1,6,262343.33,6909037.19,262343.33,262343.33,0.0,2431121.8,0.0,0,360383.3,262343.33,-0.9124
CUS00018736,2026-08-31,13,29,7674348.18,25664723.27,590334.48,4377323.71,68346.2,705169.24,68346.2,0,4294191.31,7674348.18,-0.4108
CUS00018737,2026-08-31,5,20,32372950.58,200689984.96,6474590.12,23235360.11,14544548.68,0.0,14544548.68,0,56877772.41,32372950.58,-0.4932
CUS00018738,2026-08-31,9,18,16691449.7,28920677.01,1854605.52,7447841.11,3893316.44,2830532.78,0.0,1,1123651.71,16691449.7,1.6031
CUS00018739,2026-08-31,6,16,2784133.83,6769096.05,464022.3,1608030.14,757362.95,0.0,0.0,0,53702.28,2784133.83,0.3324
CUS00018740,2026-08-31,4,27,89747789.12,304511938.75,22436947.28,51793093.49,0.0,33394775.69,0.0,0,82842963.19,89747789.12,-0.1718
CUS00018741,2026-08-31,7,27,112355564.68,332925250.42,16050794.95,103135612.03,8795784.17,39047245.63,5285938.71,0,141979063.45,112355564.68,-0.321
CUS00018742,2026-08-31,5,16,3143556.11,8555705.7,628711.22,3143556.11,0.0,200315.33,0.0,0,5072019.08,3143556.11,0.0206
CUS00018743,2026-08-31,7,27,13214648.29,31489614.29,1887806.9,7858104.27,1237843.8,0.0,0.0,0,2991904.73,13214648.29,0.9963
CUS00018744,2026-08-31,6,21,6546183.6,30767905.17,1091030.6,5417175.61,211351.98,0.0,0.0,0,413657.01,6546183.6,-0.1747
CUS00018745,2026-08-31,5,23,3322287.69,19881405.67,664457.54,3322287.69,239294.67,1840794.37,239294.67,0,4146649.41,3322287.69,-0.592
CUS00018746,2026-08-31,2,4,1969233.89,4765161.12,984616.94,1969233.89,4149471.46,0.0,1828240.21,0,0.0,1969233.89,-0.2957
CUS00018747,2026-08-31,9,21,33947688.42,76302541.02,3771965.38,21414785.47,12219237.59,5653014.64,4160947.66,0,0.0,33947688.42,0.9212
CUS00018748,2026-08-31,4,11,4934406.27,18575817.96,1233601.57,4396075.96,0.0,0.0,0.0,0,7265182.87,4934406.27,-0.1817
CUS00018749,2026-08-31,1,7,192561.79,3461582.49,192561.79,0.0,228427.56,0.0,0.0,0,0.0,192561.79,-0.8575
CUS00018750,2026-08-31,9,31,77096162.13,211528396.72,8566240.24,62492728.69,0.0,7429019.22,0.0,1,93041695.34,77096162.13,-0.1361
CUS00018751,2026-08-31,7,25,31175295.14,94232505.95,4453613.59,11633808.3,0.0,2745737.49,0.0,0,41374594.76,31175295.14,0.0932
CUS00018752,2026-08-31,6,22,2462512.6,8132257.22,410418.77,954870.58,780672.07,386737.26,780672.07,1,1100599.75,2462512.6,-0.4219
CUS00018753,2026-08-31,4,15,5238438.04,29061779.65,1309609.51,2718479.4,0.0,2559435.27,0.0,0,0.0,5238438.04,-0.2612
CUS00018754,2026-08-31,6,14,2445095.66,4325935.77,407515.94,1891471.76,1002374.35,0.0,328288.41,1,529092.75,2445095.66,2.3231
CUS00018755,2026-08-31,8,18,39922708.61,74664651.96,4990338.58,36213416.24,2082596.07,5352811.28,2082596.07,1,51317370.87,39922708.61,1.5275
CUS00018756,2026-08-31,2,3,3116823.79,4407595.61,1558411.9,2616737.94,0.0,500085.85,0.0,0,0.0,3116823.79,0.0
CUS00018757,2026-08-31,2,4,500506.28,1155035.0,250253.14,269402.84,108995.29,0.0,108995.29,0,0.0,500506.28,-0.2353
CUS00018758,2026-08-31,3,16,8418315.54,67315539.76,2806105.18,8337641.73,0.0,0.0,0.0,0,37609661.4,8418315.54,-0.7026
CUS00018759,2026-08-31,6,16,3377574.97,10648450.46,562929.16,1289677.04,0.0,0.0,0.0,1,238375.9,3377574.97,0.5904
CUS00018760,2026-08-31,5,15,7346195.98,30646066.27,1469239.2,5390732.97,2780210.13,3457070.45,1075322.61,0,17468955.63,7346195.98,-0.1247
CUS00018761,2026-08-31,2,5,1169883.58,2942162.7,584941.79,0.0,0.0,0.0,0.0,0,0.0,1169883.58,0.0
CUS00018762,2026-08-31,8,25,7073735.39,29156578.9,884216.92,3369320.52,1767321.19,1650148.45,0.0,1,2210528.49,7073735.39,-0.4011
CUS00018763,2026-08-31,1,5,443327.32,3130970.75,443327.32,443327.32,0.0,0.0,0.0,1,0.0,443327.32,-0.8143
CUS00018764,2026-08-31,4,20,2228794.79,10585355.73,557198.7,2228794.79,244823.93,521025.32,244823.93,0,3320007.16,2228794.79,-0.4132
CUS00018765,2026-08-31,8,25,10272139.06,34037717.67,1284017.38,9430929.45,1707001.35,461167.52,0.0,2,14343547.77,10272139.06,0.2313
CUS00018766,2026-08-31,8,31,6411436.04,23869286.16,801429.5,2072835.63,1555950.29,1557363.1,114885.19,0,4143538.03,6411436.04,-0.2959
CUS00018767,2026-08-31,3,14,6058827.79,17535515.1,2019609.26,2986069.53,1769863.9,0.0,0.0,0,807069.11,6058827.79,-0.0715
CUS00018768,2026-08-31,5,14,16407884.53,47966113.73,3281576.91,12955586.24,1742064.88,0.0,0.0,0,0.0,16407884.53,0.0589
CUS00018769,2026-08-31,14,26,77791231.7,175909058.6,5556516.55,57786040.19,10206149.72,9963772.89,0.0,1,69301520.63,77791231.7,1.1237
CUS00018770,2026-08-31,13,32,24430191.31,53856429.2,1879245.49,21822728.41,2813766.47,3591399.23,0.0,1,20523356.92,24430191.31,1.101
CUS00018771,2026-08-31,6,13,9816876.48,24516936.95,1636146.08,9394067.01,0.0,2563992.62,0.0,0,0.0,9816876.48,0.6665
CUS00018772,2026-08-31,5,15,3228535.28,8678085.09,645707.06,252312.47,1377186.8,0.0,0.0,0,708427.18,3228535.28,1.2311
CUS00018773,2026-08-31,2,7,6739610.27,20483388.86,3369805.14,1518866.29,0.0,7916413.98,0.0,0,0.0,6739610.27,0.2739
CUS00018774,2026-08-31,9,23,37484478.88,77927546.64,4164942.1,10335066.47,2861095.54,7003002.6,0.0,0,0.0,37484478.88,0.7092
CUS00018775,2026-08-31,10,32,30139485.7,96838867.92,3013948.57,28996346.8,9512508.64,2460701.0,7817528.13,0,0.0,30139485.7,-0.1583
CUS00018776,2026-08-31,6,29,1714767.95,11458607.02,285794.66,1130867.04,2048572.19,308306.59,859189.67,0,450900.5,1714767.95,-0.3505
CUS00018777,2026-08-31,9,28,7529130.75,18445757.14,836570.08,7529130.75,3464358.81,2872090.49,1747103.9,0,4187609.87,7529130.75,0.295
CUS00018778,2026-08-31,3,15,2459397.55,23879995.16,819799.18,2307156.0,551091.02,1229250.12,551091.02,0,4703122.87,2459397.55,-0.7727
CUS00018779,2026-08-31,3,14,4790920.28,14910153.82,1596973.43,0.0,0.0,0.0,0.0,0,8056555.38,4790920.28,0.6604
CUS00018780,2026-08-31,9,26,92054595.27,282022636.35,10228288.36,69976965.95,48810767.98,32080473.74,18139738.85,0,59963834.15,92054595.27,-0.0145
CUS00018781,2026-08-31,2,6,1321614.94,4183532.11,660807.47,1321614.94,0.0,517874.21,0.0,0,0.0,1321614.94,4.6119
CUS00018782,2026-08-31,14,33,59378810.74,112547829.11,4241343.62,50262889.85,11245756.29,7773592.56,11245756.29,0,0.0,59378810.74,1.546
CUS00018783,2026-08-31,5,16,2000743.58,9847807.09,400148.72,2000743.58,1530125.5,1151729.37,0.0,0,1731286.51,2000743.58,-0.6428
CUS00018784,2026-08-31,13,36,12043190.77,39148057.76,926399.29,11373284.97,2846864.24,0.0,746006.63,0,7241828.46,12043190.77,-0.36
CUS00018785,2026-08-31,5,16,6071911.33,25741667.8,1214382.27,6071911.33,0.0,0.0,0.0,0,0.0,6071911.33,-0.5263
CUS00018786,2026-08-31,12,26,8277636.26,14536934.48,689803.02,6388852.89,1234203.74,713170.34,1234203.74,0,4533087.69,8277636.26,1.0745
CUS00018787,2026-08-31,6,9,11739787.05,13810141.95,1956631.18,9794266.02,0.0,1945521.03,0.0,1,3376175.92,11739787.05,21.4547
CUS00018788,2026-08-31,2,9,1783628.35,11036069.57,891814.18,1672677.46,0.0,0.0,0.0,0,0.0,1783628.35,-0.7024
CUS00018789,2026-08-31,3,13,10154647.53,40407864.42,3384882.51,10154647.53,9521156.87,26683.7,9521156.87,1,6403275.47,10154647.53,-0.439
CUS00018790,2026-08-31,7,20,8820961.17,30480151.58,1260137.31,2567348.1,0.0,5639430.71,0.0,0,4111300.97,8820961.17,-0.5089
CUS00018791,2026-08-31,4,16,6934792.92,26877679.62,1733698.23,6934792.92,0.0,2571790.54,0.0,0,841544.7,6934792.92,-0.5456
CUS00018792,2026-08-31,6,17,26206636.42,59623155.46,4367772.74,21792328.33,13099294.67,0.0,6717500.21,0,14316773.42,26206636.42,0.1211
CUS00018793,2026-08-31,4,8,5227989.21,8999216.6,1306997.3,5227989.21,0.0,0.0,0.0,1,0.0,5227989.21,2.0611
CUS00018794,2026-08-31,7,21,11693956.9,40023153.35,1670565.27,6950461.78,0.0,944721.55,0.0,1,8948103.63,11693956.9,0.7773
CUS00018795,2026-08-31,0,2,0.0,1405699.85,0.0,0.0,0.0,0.0,0.0,0,1749589.05,0.0,-1.0
CUS00018796,2026-08-31,8,24,6042686.77,19260355.07,755335.85,3605698.46,544348.44,1378860.23,0.0,0,152782.35,6042686.77,0.0064
CUS00018797,2026-08-31,9,30,4338039.82,14860920.01,482004.42,3186407.32,966129.54,1496313.32,783585.49,1,1571366.65,4338039.82,0.6163
CUS00018798,2026-08-31,12,36,5165956.87,15701341.76,430496.41,4616514.58,1594148.02,1364721.87,0.0,0,766976.34,5165956.87,-0.0068
CUS00018799,2026-08-31,7,22,16412486.82,39486842.73,2344640.97,6308991.78,10508752.44,0.0,9017170.16,1,6166158.0,16412486.82,3.473
CUS00018800,2026-08-31,8,26,5683835.24,17647769.1,710479.4,4638118.72,0.0,2759589.97,0.0,0,5059417.44,5683835.24,-0.1544
CUS00018801,2026-08-31,10,27,5480407.83,21706642.92,548040.78,4381386.28,0.0,671954.48,0.0,0,14081723.92,5480407.83,0.1319
CUS00018802,2026-08-31,2,5,903643.61,2309210.18,451821.81,263928.83,639714.78,263928.83,0.0,0,0.0,903643.61,1.1112
CUS00018803,2026-08-31,1,18,319861.79,26167258.12,319861.79,0.0,0.0,0.0,0.0,0,2047021.82,319861.79,-0.9399
CUS00018804,2026-08-31,6,20,74214578.99,213791879.6,12369096.5,72053273.94,0.0,11059896.77,0.0,2,25827398.01,74214578.99,15.3337
CUS00018805,2026-08-31,1,6,1192429.77,12017550.56,1192429.77,0.0,0.0,1192429.77,0.0,0,0.0,1192429.77,-0.8481
CUS00018806,2026-08-31,8,29,17269778.34,45532179.37,2158722.29,10811211.93,3280413.95,2482350.43,3099147.51,0,28351628.0,17269778.34,-0.2794
CUS00018807,2026-08-31,4,13,16437806.89,41049677.08,4109451.72,13498627.86,1488830.81,13896005.11,1488830.81,1,0.0,16437806.89,0.3435
CUS00018808,2026-08-31,6,37,5359064.52,34101530.4,893177.42,5359064.52,947101.56,2978794.62,0.0,0,2134451.28,5359064.52,-0.6231
CUS00018809,2026-08-31,11,19,12122755.92,20858137.0,1102068.72,8954861.46,1486350.01,2040525.79,1072470.75,0,8576746.93,12122755.92,0.8908
CUS00018810,2026-08-31,2,25,1108902.05,18557526.0,554451.02,584216.36,1465201.7,1178363.96,535509.9,0,12518902.71,1108902.05,-0.7673
CUS00018811,2026-08-31,3,12,5038334.22,25400259.58,1679444.74,5038334.22,0.0,6110937.43,0.0,0,3856190.39,5038334.22,-0.528
CUS00018812,2026-08-31,13,34,20911289.03,46323027.3,1608560.69,14940263.36,3853360.74,258158.16,2682400.04,0,2571467.37,20911289.03,0.4345
CUS00018813,2026-08-31,12,25,74390201.68,138859233.19,6199183.47,18895963.24,0.0,518857.36,0.0,1,22964503.36,74390201.68,0.7143
CUS00018814,2026-08-31,13,33,42772408.12,94228873.29,3290185.24,34836092.27,16382276.76,11138714.7,6758761.4,1,18750882.87,42772408.12,0.4862
CUS00018815,2026-08-31,0,7,0.0,3665542.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0
CUS00018816,2026-08-31,7,20,17407618.09,43206658.66,2486802.58,14386151.36,0.0,0.0,0.0,1,1971387.74,17407618.09,0.4715
CUS00018817,2026-08-31,2,8,375617.12,2323053.75,187808.56,375617.12,0.0,0.0,0.0,0,52383.09,375617.12,-0.7104
CUS00018818,2026-08-31,9,34,7979314.85,30777071.99,886590.54,7404537.56,762712.32,3172490.69,0.0,0,1176296.67,7979314.85,-0.3613
CUS00018819,2026-08-31,7,26,10391504.01,32116094.66,1484500.57,5313192.8,2788638.21,4215728.37,2172565.73,0,5337171.12,10391504.01,-0.0001
CUS00018820,2026-08-31,11,35,49969398.13,181459904.38,4542672.56,46928385.87,18202984.21,4956497.76,13985100.68,1,28431621.59,49969398.13,-0.3183
CUS00018821,2026-08-31,9,18,12147705.64,23664992.77,1349745.07,9489820.32,739591.02,3606171.09,0.0,1,0.0,12147705.64,1.3982
CUS00018822,2026-08-31,8,21,24570906.58,80803627.32,3071363.32,7137481.71,5308040.25,6238626.68,5308040.25,0,2616333.61,24570906.58,0.149
CUS00018823,2026-08-31,7,19,38981965.54,198244715.43,5568852.22,13575539.46,0.0,5302678.71,0.0,1,11891482.12,38981965.54,1.3996
CUS00018824,2026-08-31,7,24,7202398.07,24422510.87,1028914.01,2800625.78,0.0,0.0,0.0,0,638490.4,7202398.07,-0.4159
CUS00018825,2026-08-31,12,29,7550881.05,25826682.82,629240.09,7493261.14,1043175.86,1159405.18,0.0,1,1710394.69,7550881.05,-0.3915
CUS00018826,2026-08-31,4,16,12676690.53,40336184.16,3169172.63,10651567.09,7113853.42,0.0,7113853.42,0,94420.97,12676690.53,3.1383
CUS00018827,2026-08-31,3,5,2728731.15,4346479.22,909577.05,2106707.03,826614.17,0.0,826614.17,0,1005073.68,2728731.15,2.3011
CUS00018828,2026-08-31,11,25,4373298.69,10938681.15,397572.61,3132726.17,736929.92,0.0,736929.92,1,0.0,4373298.69,1.0773
CUS00018829,2026-08-31,8,23,20006243.56,70215861.85,2500780.44,16482418.12,3523825.44,998723.3,3523825.44,0,0.0,20006243.56,-0.2813
CUS00018830,2026-08-31,8,35,3129202.2,14186501.63,391150.28,2679444.13,1129732.71,1357024.98,1129732.71,0,918424.74,3129202.2,-0.4669
CUS00018831,2026-08-31,7,26,13304979.02,35217725.32,1900711.29,11089629.98,0.0,2227521.13,0.0,1,5475922.25,13304979.02,0.0079
CUS00018832,2026-08-31,7,19,72104796.4,238305082.8,10300685.2,45770723.24,9274419.5,37009311.48,9274419.5,1,32455898.35,72104796.4,-0.2349
CUS00018833,2026-08-31,6,19,1344449.9,5782590.72,224074.98,601333.53,542534.43,875757.2,271525.89,0,153988.32,1344449.9,-0.0046
CUS00018834,2026-08-31,1,4,614828.89,9131639.18,614828.89,614828.89,0.0,0.0,0.0,0,0.0,614828.89,-0.8674
CUS00018835,2026-08-31,7,15,14645446.13,37257686.03,2092206.59,11800126.26,0.0,0.0,0.0,1,22823697.39,14645446.13,0.1342
CUS00018836,2026-08-31,4,18,49742066.53,263614856.41,12435516.63,11985124.65,8550739.11,15309537.46,0.0,0,16639253.1,49742066.53,-0.0866
CUS00018837,2026-08-31,6,29,7297366.36,38506590.08,1216227.73,7297366.36,4425508.02,821706.31,1150141.23,0,16311282.9,7297366.36,-0.6168
CUS00018838,2026-08-31,10,29,68670695.38,139794907.96,6867069.54,37613719.79,12556680.65,13001908.91,595076.89,1,1374952.64,68670695.38,3.0262
CUS00018839,2026-08-31,10,25,62426606.01,135914625.77,6242660.6,48050880.91,12188881.23,7077790.85,0.0,1,67484836.25,62426606.01,0.5191
CUS00018840,2026-08-31,12,33,38736720.12,122967394.13,3228060.01,32149415.34,19204068.59,28334367.81,0.0,1,36047413.86,38736720.12,-0.3742
CUS00018841,2026-08-31,7,21,3604955.41,8989522.96,514993.63,2561195.01,893517.32,462066.06,893517.32,0,1718359.45,3604955.41,-0.0118
CUS00018842,2026-08-31,13,25,24177006.76,50427556.28,1859769.75,23596866.13,5847541.22,1237322.16,2252481.85,1,4601148.34,24177006.76,0.8544
CUS00018843,2026-08-31,10,24,355317014.09,781637806.21,35531701.41,230127413.04,9961592.65,154784839.08,0.0,1,0.0,355317014.09,0.3827
CUS00018844,2026-08-31,7,22,43711685.73,130494224.69,6244526.53,30898973.72,24700063.67,10329948.72,11887351.66,0,15928179.05,43711685.73,-0.3146
CUS00018845,2026-08-31,3,6,1892202.81,3063876.32,630734.27,858470.33,0.0,0.0,0.0,0,0.0,1892202.81,1.344
CUS00018846,2026-08-31,10,32,247050893.36,786427816.5,24705089.34,220311033.9,64150536.35,57523225.46,64150536.35,2,26812262.17,247050893.36,-0.273
CUS00018847,2026-08-31,4,6,6812527.09,14053622.75,1703131.77,1381234.89,636133.9,0.0,0.0,1,0.0,6812527.09,-0.0592
CUS00018848,2026-08-31,4,14,1501286.66,6591936.54,375321.66,756821.19,148701.42,109294.88,0.0,1,6136089.64,1501286.66,-0.5778
CUS00018849,2026-08-31,10,39,11339635.19,50507502.62,1133963.52,6111790.82,2685786.37,3822878.82,2035027.56,0,5352693.21,11339635.19,-0.4468
CUS00018850,2026-08-31,2,13,9714680.57,82198368.28,4857340.28,9714680.57,15647923.79,9949501.56,15647923.79,1,61549130.05,9714680.57,-0.6789
CUS00018851,2026-08-31,3,10,10032192.83,22347644.18,3344064.28,6844073.07,0.0,0.0,0.0,1,13584405.79,10032192.83,1.7818
CUS00018852,2026-08-31,10,35,258015909.82,1207128049.4,25801590.98,65286603.7,137068598.46,81422132.01,137068598.46,1,47092901.56,258015909.82,-0.4827
CUS00018853,2026-08-31,5,9,1398973.17,3112898.54,279794.63,1048574.78,599614.45,166873.31,599614.45,1,0.0,1398973.17,-0.0543
CUS00018854,2026-08-31,5,19,2951583.55,11674039.47,590316.71,2075881.52,665375.01,1108337.3,0.0,0,0.0,2951583.55,-0.4933
CUS00018855,2026-08-31,4,12,22978787.26,44192564.0,5744696.82,16062166.16,5725391.32,540411.89,2836883.06,0,4872838.32,22978787.26,0.5393
CUS00018856,2026-08-31,13,31,34725343.96,82046912.29,2671180.3,24121434.56,3694885.01,0.0,3137050.8,1,4713572.85,34725343.96,0.6637
CUS00018857,2026-08-31,4,6,1221316.3,1883967.0,305329.08,778468.02,0.0,358326.31,0.0,0,0.0,1221316.3,1.7724
CUS00018858,2026-08-31,4,12,5943797.67,43407223.13,1485949.42,2478838.91,0.0,617273.06,0.0,1,9034058.54,5943797.67,-0.7575
CUS00018859,2026-08-31,1,6,2582339.59,22515042.55,2582339.59,2582339.59,11561764.97,3481914.94,11561764.97,0,0.0,2582339.59,-0.8283
CUS00018860,2026-08-31,4,18,3177326.8,11161354.62,794331.7,1026840.17,844354.16,0.0,719481.27,0,2684064.98,3177326.8,0.2008
CUS00018861,2026-08-31,15,34,7792959.82,20584453.72,519530.65,7306352.72,881219.34,1359234.68,881219.34,1,1371201.63,7792959.82,0.0891
CUS00018862,2026-08-31,10,31,43009738.44,156798161.01,4300973.84,24024263.24,6051386.49,8634752.64,6051386.49,0,8352091.9,43009738.44,-0.2009
CUS00018863,2026-08-31,9,24,147348314.38,476216876.41,16372034.93,66412922.71,0.0,0.0,0.0,0,183894487.99,147348314.38,-0.2167
CUS00018864,2026-08-31,10,44,4865842.18,19993721.77,486584.22,4865842.18,2063895.11,798420.07,1367154.28,0,6514309.83,4865842.18,-0.3801
CUS00018865,2026-08-31,3,9,1014382.76,3191761.08,338127.59,1014382.76,0.0,0.0,0.0,0,0.0,1014382.76,-0.2377
CUS00018866,2026-08-31,11,24,96257412.84,231372197.58,8750673.89,79073014.82,7630572.56,0.0,7630572.56,0,32748115.47,96257412.84,0.0391
CUS00018867,2026-08-31,8,21,96419293.23,235178810.93,12052411.65,46145515.34,0.0,107649.05,0.0,0,17577753.21,96419293.23,1.2209
CUS00018868,2026-08-31,8,19,3620645.12,8615637.38,452580.64,2861855.61,0.0,1387355.89,0.0,1,1650546.26,3620645.12,0.4362
CUS00018869,2026-08-31,6,31,6004567.24,33322230.7,1000761.21,5811334.68,2071363.61,0.0,0.0,0,0.0,6004567.24,-0.5643
CUS00018870,2026-08-31,9,29,67607790.78,199075985.59,7511976.75,51796549.59,3257585.75,7303498.95,0.0,1,9968273.69,67607790.78,0.0234
CUS00018871,2026-08-31,6,25,4041572.12,18892784.67,673595.35,3193676.53,0.0,1887717.18,0.0,0,0.0,4041572.12,-0.5314
CUS00018872,2026-08-31,8,20,115935677.42,202213786.19,14491959.68,89456547.21,2143890.93,10677977.68,2143890.93,0,6168490.25,115935677.42,1.071
CUS00018873,2026-08-31,4,14,5579085.18,18345564.58,1394771.3,4288865.61,0.0,0.0,0.0,0,1503035.73,5579085.18,-0.2516
CUS00018874,2026-08-31,12,46,3805473.89,15334850.01,317122.82,3468362.84,579811.75,254912.93,232640.72,0,2127630.77,3805473.89,-0.139
CUS00018875,2026-08-31,4,12,16631879.16,34037472.65,4157969.79,9140281.82,0.0,0.0,0.0,0,0.0,16631879.16,0.3913
CUS00018876,2026-08-31,7,18,6178846.99,24535174.26,882692.43,6178846.99,667313.04,182142.3,667313.04,0,810840.85,6178846.99,-0.5352
