score_id,customer_id,snapshot_date,product_id,model_id,model_version,propensity_probability,product_propensity_score,customer_value_score,intent_signal_score,engagement_score,timing_score,relationship_score,smart_growth_score,priority_level,prediction_timestamp
SC000078553,CUS00019639,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2922,29.22,23.84,69.68,23.39,86.33,56.25,43.78,Do not prioritize,2026-08-31 18:00:00
SC000078554,CUS00019639,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3742,37.42,23.84,65.43,23.39,86.33,56.25,44.98,Do not prioritize,2026-08-31 18:00:00
SC000078555,CUS00019639,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2741,27.41,23.84,59.18,23.39,86.33,56.25,41.22,Do not prioritize,2026-08-31 18:00:00
SC000078556,CUS00019639,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2342,23.42,23.84,58.31,23.39,86.33,56.25,40.05,Do not prioritize,2026-08-31 18:00:00
SC000078557,CUS00019640,2026-08-31,P001,sge_propensity_logreg,v3.0,0.7508,75.08,89.83,57.02,52.11,86.33,61.88,70.78,Medium,2026-08-31 18:00:00
SC000078558,CUS00019640,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4972,49.72,89.83,29.52,52.11,86.33,61.88,58.94,Do not prioritize,2026-08-31 18:00:00
SC000078559,CUS00019640,2026-08-31,P007,sge_propensity_logreg,v3.0,0.409,40.9,89.83,30.77,52.11,86.33,61.88,56.98,Do not prioritize,2026-08-31 18:00:00
SC000078560,CUS00019640,2026-08-31,P009,sge_propensity_logreg,v3.0,0.7707,77.07,89.83,49.14,52.11,86.33,61.88,69.7,Low,2026-08-31 18:00:00
SC000078561,CUS00019641,2026-08-31,P001,sge_propensity_logreg,v3.0,0.623,62.3,56.2,54.2,27.8,86.33,59.38,56.4,Do not prioritize,2026-08-31 18:00:00
SC000078562,CUS00019641,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4959,49.59,56.2,39.7,27.8,86.33,59.38,50.32,Do not prioritize,2026-08-31 18:00:00
SC000078563,CUS00019641,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5438,54.38,56.2,39.7,27.8,78.33,59.38,50.72,Do not prioritize,2026-08-31 18:00:00
SC000078564,CUS00019641,2026-08-31,P009,sge_propensity_logreg,v3.0,0.515,51.5,56.2,39.01,27.8,86.33,59.38,50.66,Do not prioritize,2026-08-31 18:00:00
SC000078565,CUS00019642,2026-08-31,P001,sge_propensity_logreg,v3.0,0.6503,65.03,85.62,74.97,36.92,86.33,65.0,69.05,Low,2026-08-31 18:00:00
SC000078566,CUS00019642,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4541,45.41,85.62,53.72,36.92,86.33,65.0,59.89,Do not prioritize,2026-08-31 18:00:00
SC000078567,CUS00019642,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3957,39.57,85.62,54.97,36.92,86.33,65.0,58.68,Do not prioritize,2026-08-31 18:00:00
SC000078568,CUS00019642,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3584,35.84,85.62,53.72,36.92,86.33,65.0,57.5,Do not prioritize,2026-08-31 18:00:00
SC000078569,CUS00019643,2026-08-31,P001,sge_propensity_logreg,v3.0,0.6447,64.47,81.8,73.52,42.85,98.0,61.88,69.6,Low,2026-08-31 18:00:00
SC000078570,CUS00019643,2026-08-31,P004,sge_propensity_logreg,v3.0,0.6474,64.74,81.8,70.52,42.85,98.0,61.88,69.06,Low,2026-08-31 18:00:00
SC000078571,CUS00019643,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3985,39.85,81.8,53.52,42.85,98.0,61.88,59.44,Do not prioritize,2026-08-31 18:00:00
SC000078572,CUS00019643,2026-08-31,P009,sge_propensity_logreg,v3.0,0.8303,83.03,81.8,76.52,42.85,98.0,61.88,74.84,Medium,2026-08-31 18:00:00
SC000078573,CUS00019644,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3413,34.13,22.05,69.64,42.46,86.33,68.75,48.75,Do not prioritize,2026-08-31 18:00:00
SC000078574,CUS00019644,2026-08-31,P004,sge_propensity_logreg,v3.0,0.6846,68.46,22.05,80.14,42.46,86.33,68.75,59.43,Do not prioritize,2026-08-31 18:00:00
SC000078575,CUS00019644,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3216,32.16,22.05,61.39,42.46,86.33,68.75,46.6,Do not prioritize,2026-08-31 18:00:00
SC000078576,CUS00019644,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2956,29.56,22.05,60.7,42.46,86.33,68.75,45.82,Do not prioritize,2026-08-31 18:00:00
SC000078577,CUS00019645,2026-08-31,P001,sge_propensity_logreg,v3.0,0.244,24.4,33.36,46.69,12.09,70.67,62.5,37.24,Do not prioritize,2026-08-31 18:00:00
SC000078578,CUS00019645,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1631,16.31,33.36,25.44,12.09,74.67,62.5,31.37,Do not prioritize,2026-08-31 18:00:00
SC000078579,CUS00019645,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2647,26.47,33.36,39.19,12.09,74.67,62.5,36.66,Do not prioritize,2026-08-31 18:00:00
SC000078580,CUS00019645,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2358,23.58,33.36,38.57,12.09,74.67,62.5,35.81,Do not prioritize,2026-08-31 18:00:00
SC000078581,CUS00019646,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4222,42.22,26.02,36.66,43.11,83.33,65.62,44.45,Do not prioritize,2026-08-31 18:00:00
SC000078582,CUS00019646,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3014,30.14,26.02,30.41,43.11,83.33,65.62,40.18,Do not prioritize,2026-08-31 18:00:00
SC000078583,CUS00019646,2026-08-31,P007,sge_propensity_logreg,v3.0,0.294,29.4,26.02,37.16,43.11,83.33,65.62,41.35,Do not prioritize,2026-08-31 18:00:00
SC000078584,CUS00019646,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2759,27.59,26.02,36.48,43.11,83.33,65.62,40.76,Do not prioritize,2026-08-31 18:00:00
SC000078585,CUS00019647,2026-08-31,P001,sge_propensity_logreg,v3.0,0.358,35.8,24.27,22.63,52.41,38.0,38.96,33.89,Do not prioritize,2026-08-31 18:00:00
SC000078586,CUS00019647,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5256,52.56,24.27,37.38,52.41,38.0,38.96,41.03,Do not prioritize,2026-08-31 18:00:00
SC000078587,CUS00019647,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3615,36.15,24.27,24.88,52.41,38.0,38.96,34.42,Do not prioritize,2026-08-31 18:00:00
SC000078588,CUS00019647,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2939,29.39,24.27,23.81,52.41,38.0,38.96,32.52,Do not prioritize,2026-08-31 18:00:00
SC000078589,CUS00019648,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5086,50.86,78.34,31.18,63.1,86.33,68.75,59.59,Do not prioritize,2026-08-31 18:00:00
SC000078590,CUS00019648,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4137,41.37,78.34,28.68,63.1,86.33,68.75,56.72,Do not prioritize,2026-08-31 18:00:00
SC000078591,CUS00019648,2026-08-31,P007,sge_propensity_logreg,v3.0,0.6354,63.54,78.34,46.18,63.1,82.33,68.75,65.36,Low,2026-08-31 18:00:00
SC000078592,CUS00019648,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6401,64.01,78.34,45.86,63.1,86.33,68.75,65.82,Low,2026-08-31 18:00:00
SC000078593,CUS00019649,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4305,43.05,32.02,65.34,8.37,70.67,52.5,43.81,Do not prioritize,2026-08-31 18:00:00
SC000078594,CUS00019649,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2491,24.91,32.02,42.34,8.37,74.67,52.5,35.07,Do not prioritize,2026-08-31 18:00:00
SC000078595,CUS00019649,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4233,42.33,32.02,54.84,8.37,74.67,52.5,41.93,Do not prioritize,2026-08-31 18:00:00
SC000078596,CUS00019649,2026-08-31,P009,sge_propensity_logreg,v3.0,0.207,20.7,32.02,41.46,8.37,74.67,52.5,33.84,Do not prioritize,2026-08-31 18:00:00
SC000078597,CUS00019650,2026-08-31,P001,sge_propensity_logreg,v3.0,0.6005,60.05,55.16,67.13,53.61,70.33,43.75,58.92,Do not prioritize,2026-08-31 18:00:00
SC000078598,CUS00019650,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5382,53.82,55.16,52.63,53.61,70.33,43.75,54.46,Do not prioritize,2026-08-31 18:00:00
SC000078599,CUS00019650,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4004,40.04,55.16,46.38,53.61,70.33,43.75,49.77,Do not prioritize,2026-08-31 18:00:00
SC000078600,CUS00019650,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3842,38.42,55.16,45.7,53.61,70.33,43.75,49.23,Do not prioritize,2026-08-31 18:00:00
SC000078601,CUS00019651,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3163,31.63,37.85,38.05,14.42,67.67,53.12,37.33,Do not prioritize,2026-08-31 18:00:00
SC000078602,CUS00019651,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2041,20.41,37.85,31.8,14.42,71.67,53.12,33.67,Do not prioritize,2026-08-31 18:00:00
SC000078603,CUS00019651,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3887,38.87,37.85,48.8,14.42,71.67,53.12,41.69,Do not prioritize,2026-08-31 18:00:00
SC000078604,CUS00019651,2026-08-31,P009,sge_propensity_logreg,v3.0,0.255,25.5,37.85,41.67,14.42,71.67,53.12,36.92,Do not prioritize,2026-08-31 18:00:00
SC000078605,CUS00019652,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3583,35.83,18.58,35.98,64.59,49.67,25.0,37.02,Do not prioritize,2026-08-31 18:00:00
SC000078606,CUS00019652,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3303,33.03,18.58,44.98,64.59,49.67,25.0,38.12,Do not prioritize,2026-08-31 18:00:00
SC000078607,CUS00019652,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2908,29.08,18.58,37.23,64.59,49.67,25.0,35.59,Do not prioritize,2026-08-31 18:00:00
SC000078608,CUS00019652,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4121,41.21,18.58,44.48,64.59,49.67,25.0,40.07,Do not prioritize,2026-08-31 18:00:00
SC000078609,CUS00019653,2026-08-31,P001,sge_propensity_logreg,v3.0,0.395,39.5,79.39,24.68,46.83,86.33,81.25,54.47,Do not prioritize,2026-08-31 18:00:00
SC000078610,CUS00019653,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3984,39.84,79.39,28.43,46.83,86.33,81.25,55.31,Do not prioritize,2026-08-31 18:00:00
SC000078611,CUS00019653,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5202,52.02,79.39,42.18,46.83,86.33,81.25,61.1,Low,2026-08-31 18:00:00
SC000078612,CUS00019653,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6842,68.42,79.39,48.06,46.83,86.33,81.25,66.38,Low,2026-08-31 18:00:00
SC000078613,CUS00019654,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2908,29.08,45.88,46.8,23.79,71.67,62.5,42.79,Do not prioritize,2026-08-31 18:00:00
SC000078614,CUS00019654,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2948,29.48,45.88,40.05,23.79,71.67,62.5,41.54,Do not prioritize,2026-08-31 18:00:00
SC000078615,CUS00019654,2026-08-31,P007,sge_propensity_logreg,v3.0,0.1366,13.66,45.88,26.8,23.79,71.67,62.5,34.94,Do not prioritize,2026-08-31 18:00:00
SC000078616,CUS00019654,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4293,42.93,45.88,45.74,23.79,71.67,62.5,46.04,Do not prioritize,2026-08-31 18:00:00
SC000078617,CUS00019655,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3573,35.73,44.19,42.24,46.7,69.67,40.62,44.25,Do not prioritize,2026-08-31 18:00:00
SC000078618,CUS00019655,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3835,38.35,44.19,42.24,46.7,61.67,40.62,44.11,Do not prioritize,2026-08-31 18:00:00
SC000078619,CUS00019655,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2602,26.02,44.19,37.24,46.7,69.67,40.62,40.82,Do not prioritize,2026-08-31 18:00:00
SC000078620,CUS00019655,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4882,48.82,44.19,50.74,46.7,69.67,40.62,49.22,Do not prioritize,2026-08-31 18:00:00
SC000078621,CUS00019656,2026-08-31,P001,sge_propensity_logreg,v3.0,0.365,36.5,57.86,47.63,11.48,74.67,55.0,44.91,Do not prioritize,2026-08-31 18:00:00
SC000078622,CUS00019656,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3701,37.01,57.86,38.63,11.48,74.67,55.0,43.24,Do not prioritize,2026-08-31 18:00:00
SC000078623,CUS00019656,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3982,39.82,57.86,38.63,11.48,74.67,55.0,43.94,Do not prioritize,2026-08-31 18:00:00
SC000078624,CUS00019656,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5069,50.69,57.86,44.13,11.48,74.67,55.0,47.76,Do not prioritize,2026-08-31 18:00:00
SC000078625,CUS00019657,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3388,33.88,65.54,39.41,33.06,66.33,33.75,44.43,Do not prioritize,2026-08-31 18:00:00
SC000078626,CUS00019657,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3549,35.49,65.54,24.41,33.06,66.33,33.75,41.83,Do not prioritize,2026-08-31 18:00:00
SC000078627,CUS00019657,2026-08-31,P007,sge_propensity_logreg,v3.0,0.8086,80.86,65.54,49.41,33.06,62.33,33.75,57.77,Do not prioritize,2026-08-31 18:00:00
SC000078628,CUS00019657,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3545,35.45,65.54,23.16,33.06,66.33,33.75,41.57,Do not prioritize,2026-08-31 18:00:00
SC000078629,CUS00019658,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4977,49.77,61.03,22.06,49.49,49.67,34.38,44.89,Do not prioritize,2026-08-31 18:00:00
SC000078630,CUS00019658,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4683,46.83,61.03,24.31,49.49,49.67,34.38,44.6,Do not prioritize,2026-08-31 18:00:00
SC000078631,CUS00019658,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5566,55.66,61.03,24.31,49.49,49.67,34.38,46.81,Do not prioritize,2026-08-31 18:00:00
SC000078632,CUS00019658,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4957,49.57,61.03,23.25,49.49,49.67,34.38,45.08,Do not prioritize,2026-08-31 18:00:00
SC000078633,CUS00019659,2026-08-31,P001,sge_propensity_logreg,v3.0,0.1696,16.96,17.84,39.25,21.62,46.33,25.0,26.03,Do not prioritize,2026-08-31 18:00:00
SC000078634,CUS00019659,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1168,11.68,17.84,18.0,21.62,46.33,25.0,20.46,Do not prioritize,2026-08-31 18:00:00
SC000078635,CUS00019659,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2651,26.51,17.84,32.75,21.62,46.33,25.0,27.12,Do not prioritize,2026-08-31 18:00:00
SC000078636,CUS00019659,2026-08-31,P009,sge_propensity_logreg,v3.0,0.0821,8.21,17.84,18.0,21.62,46.33,25.0,19.6,Do not prioritize,2026-08-31 18:00:00
SC000078637,CUS00019660,2026-08-31,P001,sge_propensity_logreg,v3.0,0.6222,62.22,65.1,72.58,61.24,94.0,68.12,68.49,Low,2026-08-31 18:00:00
SC000078638,CUS00019660,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5942,59.42,65.1,68.08,61.24,98.0,68.12,67.29,Low,2026-08-31 18:00:00
SC000078639,CUS00019660,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3595,35.95,65.1,52.58,61.24,98.0,68.12,58.32,Do not prioritize,2026-08-31 18:00:00
SC000078640,CUS00019660,2026-08-31,P009,sge_propensity_logreg,v3.0,0.8108,81.08,65.1,73.83,61.24,98.0,68.12,73.85,Medium,2026-08-31 18:00:00
SC000078641,CUS00019661,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4532,45.32,76.69,49.96,26.56,74.67,59.38,54.05,Do not prioritize,2026-08-31 18:00:00
SC000078642,CUS00019661,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4614,46.14,76.69,39.46,26.56,74.67,59.38,52.15,Do not prioritize,2026-08-31 18:00:00
SC000078643,CUS00019661,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4948,49.48,76.69,39.46,26.56,74.67,59.38,52.99,Do not prioritize,2026-08-31 18:00:00
SC000078644,CUS00019661,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4521,45.21,76.69,38.59,26.56,74.67,59.38,51.75,Do not prioritize,2026-08-31 18:00:00
SC000078645,CUS00019662,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5537,55.37,40.25,50.2,63.64,86.33,65.62,56.67,Do not prioritize,2026-08-31 18:00:00
SC000078646,CUS00019662,2026-08-31,P004,sge_propensity_logreg,v3.0,0.497,49.7,40.25,57.45,63.64,86.33,65.62,56.71,Do not prioritize,2026-08-31 18:00:00
SC000078647,CUS00019662,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3786,37.86,40.25,51.45,63.64,86.33,65.62,52.55,Do not prioritize,2026-08-31 18:00:00
SC000078648,CUS00019662,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5574,55.74,40.25,57.33,63.64,86.33,65.62,58.19,Do not prioritize,2026-08-31 18:00:00
SC000078649,CUS00019663,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2525,25.25,35.93,37.33,15.69,38.0,34.38,30.56,Do not prioritize,2026-08-31 18:00:00
SC000078650,CUS00019663,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3232,32.32,35.93,22.33,15.69,38.0,34.38,29.32,Do not prioritize,2026-08-31 18:00:00
SC000078651,CUS00019663,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3219,32.19,35.93,22.33,15.69,34.0,34.38,28.89,Do not prioritize,2026-08-31 18:00:00
SC000078652,CUS00019663,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2513,25.13,35.93,21.08,15.69,38.0,34.38,27.28,Do not prioritize,2026-08-31 18:00:00
SC000078653,CUS00019664,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4553,45.53,28.61,70.12,58.42,98.0,75.0,57.19,Do not prioritize,2026-08-31 18:00:00
SC000078654,CUS00019664,2026-08-31,P004,sge_propensity_logreg,v3.0,0.7694,76.94,28.61,84.37,58.42,98.0,75.0,67.89,Low,2026-08-31 18:00:00
SC000078655,CUS00019664,2026-08-31,P007,sge_propensity_logreg,v3.0,0.1966,19.66,28.61,50.12,58.42,98.0,75.0,46.72,Do not prioritize,2026-08-31 18:00:00
SC000078656,CUS00019664,2026-08-31,P009,sge_propensity_logreg,v3.0,0.454,45.4,28.61,65.25,58.42,98.0,75.0,56.18,Do not prioritize,2026-08-31 18:00:00
SC000078657,CUS00019665,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4104,41.04,75.68,74.01,49.44,86.33,87.5,65.0,Low,2026-08-31 18:00:00
SC000078658,CUS00019665,2026-08-31,P004,sge_propensity_logreg,v3.0,0.6948,69.48,75.68,79.76,49.44,86.33,87.5,73.26,Medium,2026-08-31 18:00:00
SC000078659,CUS00019665,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2453,24.53,75.68,54.01,49.44,86.33,87.5,56.87,Do not prioritize,2026-08-31 18:00:00
SC000078660,CUS00019665,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4643,46.43,75.68,66.7,49.44,86.33,87.5,64.88,Low,2026-08-31 18:00:00
SC000078661,CUS00019666,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5954,59.54,42.52,58.47,67.75,78.33,51.88,58.27,Do not prioritize,2026-08-31 18:00:00
SC000078662,CUS00019666,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5288,52.88,42.52,50.22,67.75,86.33,51.88,55.75,Do not prioritize,2026-08-31 18:00:00
SC000078663,CUS00019666,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5698,56.98,42.52,50.22,67.75,86.33,51.88,56.78,Do not prioritize,2026-08-31 18:00:00
SC000078664,CUS00019666,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2999,29.99,42.52,37.22,67.75,86.33,51.88,47.43,Do not prioritize,2026-08-31 18:00:00
SC000078665,CUS00019667,2026-08-31,P001,sge_propensity_logreg,v3.0,0.7281,72.81,38.37,69.03,58.24,86.33,68.75,63.93,Low,2026-08-31 18:00:00
SC000078666,CUS00019667,2026-08-31,P004,sge_propensity_logreg,v3.0,0.6054,60.54,38.37,44.03,58.24,86.33,68.75,55.86,Do not prioritize,2026-08-31 18:00:00
SC000078667,CUS00019667,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3607,36.07,38.37,38.28,58.24,86.33,68.75,48.59,Do not prioritize,2026-08-31 18:00:00
SC000078668,CUS00019667,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3386,33.86,38.37,37.59,58.24,86.33,68.75,47.9,Do not prioritize,2026-08-31 18:00:00
SC000078669,CUS00019668,2026-08-31,P001,sge_propensity_logreg,v3.0,0.1576,15.76,13.58,32.53,17.53,38.0,40.62,23.65,Do not prioritize,2026-08-31 18:00:00
SC000078670,CUS00019668,2026-08-31,P004,sge_propensity_logreg,v3.0,0.0963,9.63,13.58,11.28,17.53,38.0,40.62,17.87,Do not prioritize,2026-08-31 18:00:00
SC000078671,CUS00019668,2026-08-31,P007,sge_propensity_logreg,v3.0,0.0892,8.92,13.58,12.53,17.53,38.0,40.62,17.94,Do not prioritize,2026-08-31 18:00:00
SC000078672,CUS00019668,2026-08-31,P009,sge_propensity_logreg,v3.0,0.1826,18.26,13.58,25.22,17.53,38.0,40.62,22.82,Do not prioritize,2026-08-31 18:00:00
SC000078673,CUS00019669,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4106,41.06,24.07,51.82,35.39,74.67,56.25,43.84,Do not prioritize,2026-08-31 18:00:00
SC000078674,CUS00019669,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2911,29.11,24.07,37.32,35.39,74.67,56.25,37.96,Do not prioritize,2026-08-31 18:00:00
SC000078675,CUS00019669,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3064,30.64,24.07,37.32,35.39,74.67,56.25,38.34,Do not prioritize,2026-08-31 18:00:00
SC000078676,CUS00019669,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2748,27.48,24.07,36.63,35.39,74.67,56.25,37.41,Do not prioritize,2026-08-31 18:00:00
SC000078677,CUS00019670,2026-08-31,P001,sge_propensity_logreg,v3.0,0.8607,86.07,57.66,70.21,50.81,86.33,70.62,70.41,Medium,2026-08-31 18:00:00
SC000078678,CUS00019670,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3692,36.92,57.66,26.46,50.81,86.33,70.62,49.37,Do not prioritize,2026-08-31 18:00:00
SC000078679,CUS00019670,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2971,29.71,57.66,27.71,50.81,86.33,70.62,47.82,Do not prioritize,2026-08-31 18:00:00
SC000078680,CUS00019670,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6608,66.08,57.66,46.08,50.81,86.33,70.62,60.58,Low,2026-08-31 18:00:00
SC000078681,CUS00019671,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2483,24.83,40.37,31.43,20.02,38.0,37.5,31.12,Do not prioritize,2026-08-31 18:00:00
SC000078682,CUS00019671,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2968,29.68,40.37,16.43,20.02,38.0,37.5,29.33,Do not prioritize,2026-08-31 18:00:00
SC000078683,CUS00019671,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3664,36.64,40.37,20.93,20.02,38.0,37.5,31.97,Do not prioritize,2026-08-31 18:00:00
SC000078684,CUS00019671,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3002,30.02,40.37,20.05,20.02,38.0,37.5,30.14,Do not prioritize,2026-08-31 18:00:00
SC000078685,CUS00019672,2026-08-31,P001,sge_propensity_logreg,v3.0,0.453,45.3,51.61,28.36,45.03,46.67,25.0,41.24,Do not prioritize,2026-08-31 18:00:00
SC000078686,CUS00019672,2026-08-31,P004,sge_propensity_logreg,v3.0,0.407,40.7,51.61,31.11,45.03,46.67,25.0,40.64,Do not prioritize,2026-08-31 18:00:00
SC000078687,CUS00019672,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2607,26.07,51.61,17.11,45.03,46.67,25.0,34.18,Do not prioritize,2026-08-31 18:00:00
SC000078688,CUS00019672,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6338,63.38,51.61,36.86,45.03,42.67,25.0,47.06,Do not prioritize,2026-08-31 18:00:00
SC000078689,CUS00019673,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2641,26.41,28.48,17.01,26.29,38.0,40.62,27.51,Do not prioritize,2026-08-31 18:00:00
SC000078690,CUS00019673,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2443,24.43,28.48,19.26,26.29,34.0,40.62,27.06,Do not prioritize,2026-08-31 18:00:00
SC000078691,CUS00019673,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4894,48.94,28.48,31.76,26.29,38.0,40.62,36.09,Do not prioritize,2026-08-31 18:00:00
SC000078692,CUS00019673,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2335,23.35,28.48,18.2,26.29,38.0,40.62,26.98,Do not prioritize,2026-08-31 18:00:00
SC000078693,CUS00019674,2026-08-31,P001,sge_propensity_logreg,v3.0,0.345,34.5,72.04,49.64,18.68,74.67,58.75,49.1,Do not prioritize,2026-08-31 18:00:00
SC000078694,CUS00019674,2026-08-31,P004,sge_propensity_logreg,v3.0,0.6509,65.09,72.04,55.39,18.68,74.67,58.75,57.9,Do not prioritize,2026-08-31 18:00:00
SC000078695,CUS00019674,2026-08-31,P007,sge_propensity_logreg,v3.0,0.196,19.6,72.04,29.64,18.68,74.67,58.75,41.38,Do not prioritize,2026-08-31 18:00:00
SC000078696,CUS00019674,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3963,39.63,72.04,42.33,18.68,74.67,58.75,48.93,Do not prioritize,2026-08-31 18:00:00
SC000078697,CUS00019675,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2292,22.92,19.18,29.29,18.85,38.0,26.88,24.74,Do not prioritize,2026-08-31 18:00:00
SC000078698,CUS00019675,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1397,13.97,19.18,23.04,18.85,38.0,26.88,21.25,Do not prioritize,2026-08-31 18:00:00
SC000078699,CUS00019675,2026-08-31,P007,sge_propensity_logreg,v3.0,0.1484,14.84,19.18,23.04,18.85,38.0,26.88,21.47,Do not prioritize,2026-08-31 18:00:00
SC000078700,CUS00019675,2026-08-31,P009,sge_propensity_logreg,v3.0,0.1094,10.94,19.18,21.79,18.85,38.0,26.88,20.24,Do not prioritize,2026-08-31 18:00:00
SC000078701,CUS00019676,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4052,40.52,17.81,69.59,28.03,38.0,33.12,38.93,Do not prioritize,2026-08-31 18:00:00
