customer_id,cif_id,customer_type,age_group,gender_code,occupation_group,industry_group,income_band,province_code,region_code,customer_segment,relationship_start_date,relationship_years,rm_id,branch_id,kyc_status,preferred_channel,customer_active_flag,marketing_consent_flag,consent_channels,do_not_contact_flag,record_effective_from,record_effective_to,current_flag
CUS00024820,CIF000024820,INDIVIDUAL,36-45,M,PUBLIC_SECTOR,MANUFACTURING,10-20M,79,SOUTH,MASS,2020-01-08,6.64,RM0042,BR005,VERIFIED,IN_APP,True,False,,True,2020-01-08,9999-12-31,True
CUS00024821,CIF000024821,INDIVIDUAL,46-55,F,MANAGER,IT,10-20M,79,SOUTH,MASS,2018-05-05,8.32,RM0029,BR004,VERIFIED,ZALO,False,True,"APP,EMAIL,SMS,ZALO",False,2018-05-05,9999-12-31,True
CUS00024822,CIF000024822,INDIVIDUAL,18-25,M,OFFICE,MANUFACTURING,10-20M,01,NORTH,MASS,2023-10-14,2.88,RM0179,BR020,EXPIRED,SMS,True,True,"APP,EMAIL,ZALO",False,2023-10-14,9999-12-31,True
CUS00024823,CIF000024823,INDIVIDUAL,36-45,M,BUSINESS_OWNER,IT,40-80M,01,NORTH,AFFLUENT,2015-04-12,11.39,RM0114,BR013,EXPIRED,IN_APP,True,True,"APP,SMS",False,2015-04-12,9999-12-31,True
CUS00024824,CIF000024824,INDIVIDUAL,26-35,M,RETIRED,FINANCE,40-80M,01,NORTH,MASS_AFFLUENT,2022-11-24,3.77,RM0040,BR005,VERIFIED,SMS,True,True,ZALO,False,2022-11-24,9999-12-31,True
CUS00024825,CIF000024825,INDIVIDUAL,56-65,M,BUSINESS_OWNER,LOGISTICS,10-20M,01,NORTH,MASS,2017-06-30,9.17,RM0123,BR014,VERIFIED,SMS,True,True,SMS,True,2017-06-30,9999-12-31,True
CUS00024826,CIF000024826,SME,26-35,M,OTHER,EDUCATION,20-40M,01,NORTH,SME,2020-06-27,6.18,RM0172,BR020,VERIFIED,IN_APP,True,True,EMAIL,False,2020-06-27,9999-12-31,True
CUS00024827,CIF000024827,INDIVIDUAL,65+,F,RETIRED,RETAIL,40-80M,01,NORTH,AFFLUENT,2017-01-10,9.64,RM0139,BR016,VERIFIED,RM_CALL,True,True,EMAIL,False,2017-01-10,9999-12-31,True
CUS00024828,CIF000024828,SME,26-35,M,MANAGER,CONSTRUCTION,40-80M,79,SOUTH,SME,2020-10-02,5.91,RM0073,BR009,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2020-10-02,9999-12-31,True
CUS00024829,CIF000024829,INDIVIDUAL,26-35,F,BUSINESS_OWNER,RETAIL,20-40M,01,NORTH,MASS_AFFLUENT,2021-11-30,4.75,RM0061,BR007,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2021-11-30,9999-12-31,True
CUS00024830,CIF000024830,INDIVIDUAL,36-45,M,FREELANCE,CONSTRUCTION,20-40M,48,CENTRAL,AFFLUENT,2013-01-10,13.64,RM0169,BR019,VERIFIED,IN_APP,True,False,,True,2013-01-10,9999-12-31,True
CUS00024831,CIF000024831,INDIVIDUAL,46-55,F,BUSINESS_OWNER,IT,80M+,01,NORTH,PRIVATE,2014-07-18,12.12,RM0020,BR003,VERIFIED,SMS,True,True,SMS,False,2014-07-18,9999-12-31,True
CUS00024832,CIF000024832,INDIVIDUAL,26-35,F,MANAGER,OTHER,80M+,79,SOUTH,PRIVATE,2023-01-10,3.64,RM0164,BR019,VERIFIED,ZALO,True,True,APP,False,2023-01-10,9999-12-31,True
CUS00024833,CIF000024833,INDIVIDUAL,36-45,M,OTHER,EDUCATION,80M+,01,NORTH,AFFLUENT,2018-02-11,8.55,RM0039,BR005,VERIFIED,SMS,True,True,"APP,SMS",False,2018-02-11,9999-12-31,True
CUS00024834,CIF000024834,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,LOGISTICS,20-40M,79,SOUTH,MASS_AFFLUENT,2018-10-16,7.87,RM0060,BR007,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS",False,2018-10-16,9999-12-31,True
CUS00024835,CIF000024835,INDIVIDUAL,56-65,M,BUSINESS_OWNER,LOGISTICS,20-40M,31,NORTH,MASS_AFFLUENT,2023-05-03,3.33,RM0082,BR010,VERIFIED,RM_CALL,True,True,APP,True,2023-05-03,9999-12-31,True
CUS00024836,CIF000024836,SME,26-35,F,OFFICE,IT,20-40M,01,NORTH,SME,2017-11-19,8.78,RM0078,BR009,EXPIRED,SMS,True,True,"APP,EMAIL",False,2017-11-19,9999-12-31,True
CUS00024837,CIF000024837,INDIVIDUAL,36-45,F,RETIRED,EDUCATION,<10M,79,SOUTH,MASS,2014-02-14,12.54,RM0080,BR009,VERIFIED,ZALO,True,True,EMAIL,False,2014-02-14,9999-12-31,True
CUS00024838,CIF000024838,INDIVIDUAL,56-65,F,OFFICE,FINANCE,80M+,31,NORTH,AFFLUENT,2026-03-26,0.43,RM0093,BR011,VERIFIED,SMS,True,True,APP,False,2026-03-26,9999-12-31,True
CUS00024839,CIF000024839,INDIVIDUAL,18-25,M,RETIRED,RETAIL,10-20M,79,SOUTH,MASS_AFFLUENT,2020-08-07,6.06,RM0018,BR002,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2020-08-07,9999-12-31,True
CUS00024840,CIF000024840,INDIVIDUAL,18-25,M,OTHER,RETAIL,20-40M,22,NORTH,MASS,2017-05-15,9.3,RM0154,BR018,VERIFIED,IN_APP,True,False,,False,2017-05-15,9999-12-31,True
CUS00024841,CIF000024841,INDIVIDUAL,46-55,F,BUSINESS_OWNER,RETAIL,20-40M,01,NORTH,MASS,2018-02-16,8.54,RM0070,BR008,VERIFIED,IN_APP,True,True,SMS,False,2018-02-16,9999-12-31,True
CUS00024842,CIF000024842,INDIVIDUAL,26-35,M,OFFICE,OTHER,<10M,79,SOUTH,MASS,2018-02-03,8.57,RM0012,BR002,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-02-03,9999-12-31,True
CUS00024843,CIF000024843,INDIVIDUAL,36-45,M,PUBLIC_SECTOR,MANUFACTURING,10-20M,79,SOUTH,MASS_AFFLUENT,2019-07-09,7.15,RM0072,BR008,VERIFIED,SMS,True,True,EMAIL,False,2019-07-09,9999-12-31,True
CUS00024844,CIF000024844,INDIVIDUAL,65+,M,OTHER,HEALTHCARE,40-80M,79,SOUTH,MASS_AFFLUENT,2020-06-23,6.19,RM0053,BR006,VERIFIED,RM_CALL,False,True,SMS,False,2020-06-23,9999-12-31,True
CUS00024845,CIF000024845,INDIVIDUAL,36-45,F,FREELANCE,LOGISTICS,10-20M,01,NORTH,MASS_AFFLUENT,2018-07-30,8.09,RM0165,BR019,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-07-30,9999-12-31,True
CUS00024846,CIF000024846,INDIVIDUAL,36-45,M,BUSINESS_OWNER,CONSTRUCTION,20-40M,31,NORTH,AFFLUENT,2020-12-09,5.72,RM0071,BR008,VERIFIED,IN_APP,True,True,"SMS,ZALO",False,2020-12-09,9999-12-31,True
CUS00024847,CIF000024847,INDIVIDUAL,46-55,M,OTHER,FINANCE,20-40M,75,SOUTH,MASS_AFFLUENT,2014-01-15,12.62,RM0011,BR002,VERIFIED,IN_APP,True,True,"APP,EMAIL,ZALO",False,2014-01-15,9999-12-31,True
CUS00024848,CIF000024848,INDIVIDUAL,18-25,F,MANAGER,OTHER,<10M,22,NORTH,MASS,2018-11-29,7.75,RM0139,BR016,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",True,2018-11-29,9999-12-31,True
CUS00024849,CIF000024849,SME,18-25,M,OFFICE,MANUFACTURING,80M+,48,CENTRAL,SME,2024-01-26,2.6,RM0166,BR019,VERIFIED,ZALO,True,True,"APP,EMAIL,ZALO",False,2024-01-26,9999-12-31,True
CUS00024850,CIF000024850,INDIVIDUAL,65+,M,PUBLIC_SECTOR,CONSTRUCTION,40-80M,01,NORTH,AFFLUENT,2023-10-11,2.89,RM0101,BR012,VERIFIED,IN_APP,True,True,"EMAIL,ZALO",False,2023-10-11,9999-12-31,True
CUS00024851,CIF000024851,INDIVIDUAL,26-35,F,FREELANCE,IT,<10M,01,NORTH,MASS,2022-04-17,4.37,RM0167,BR019,VERIFIED,IN_APP,True,True,"APP,EMAIL",True,2022-04-17,9999-12-31,True
CUS00024852,CIF000024852,INDIVIDUAL,26-35,M,BUSINESS_OWNER,EDUCATION,10-20M,79,SOUTH,MASS,2018-02-16,8.54,RM0145,BR017,PENDING,SMS,True,True,EMAIL,False,2018-02-16,9999-12-31,True
CUS00024853,CIF000024853,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,IT,20-40M,01,NORTH,AFFLUENT,2021-06-23,5.19,RM0076,BR009,VERIFIED,EMAIL,True,True,"APP,SMS,ZALO",False,2021-06-23,9999-12-31,True
CUS00024854,CIF000024854,INDIVIDUAL,36-45,M,RETIRED,FINANCE,80M+,79,SOUTH,PRIVATE,2013-12-21,12.69,RM0057,BR007,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2013-12-21,9999-12-31,True
CUS00024855,CIF000024855,INDIVIDUAL,56-65,M,MANAGER,OTHER,10-20M,22,NORTH,MASS,2025-09-20,0.94,RM0119,BR014,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2025-09-20,9999-12-31,True
CUS00024856,CIF000024856,INDIVIDUAL,18-25,M,PUBLIC_SECTOR,EDUCATION,40-80M,79,SOUTH,MASS_AFFLUENT,2013-11-21,12.77,RM0115,BR013,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2013-11-21,9999-12-31,True
CUS00024857,CIF000024857,INDIVIDUAL,26-35,F,FREELANCE,FINANCE,<10M,79,SOUTH,MASS,2021-06-30,5.17,RM0001,BR001,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2021-06-30,9999-12-31,True
CUS00024858,CIF000024858,SME,18-25,F,BUSINESS_OWNER,LOGISTICS,80M+,79,SOUTH,SME,2025-12-03,0.74,RM0061,BR007,VERIFIED,IN_APP,True,False,,False,2025-12-03,9999-12-31,True
CUS00024859,CIF000024859,SME,36-45,M,PUBLIC_SECTOR,RETAIL,40-80M,48,CENTRAL,SME,2020-10-12,5.88,RM0117,BR013,VERIFIED,RM_CALL,True,True,"APP,EMAIL,ZALO",False,2020-10-12,9999-12-31,True
CUS00024860,CIF000024860,INDIVIDUAL,18-25,F,PUBLIC_SECTOR,LOGISTICS,20-40M,79,SOUTH,MASS_AFFLUENT,2016-02-02,10.58,RM0083,BR010,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2016-02-02,9999-12-31,True
CUS00024861,CIF000024861,INDIVIDUAL,46-55,F,OTHER,MANUFACTURING,40-80M,79,SOUTH,MASS_AFFLUENT,2016-06-21,10.19,RM0174,BR020,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2016-06-21,9999-12-31,True
CUS00024862,CIF000024862,INDIVIDUAL,56-65,M,MANAGER,RETAIL,80M+,22,NORTH,PRIVATE,2020-04-15,6.38,RM0158,BR018,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2020-04-15,9999-12-31,True
CUS00024863,CIF000024863,INDIVIDUAL,26-35,F,RETIRED,CONSTRUCTION,10-20M,79,SOUTH,MASS,2012-10-31,13.83,RM0031,BR004,VERIFIED,IN_APP,True,True,"APP,EMAIL",False,2012-10-31,9999-12-31,True
CUS00024864,CIF000024864,INDIVIDUAL,46-55,F,BUSINESS_OWNER,RETAIL,40-80M,79,SOUTH,PRIVATE,2022-06-29,4.17,RM0053,BR006,VERIFIED,ZALO,True,True,"APP,EMAIL,ZALO",False,2022-06-29,9999-12-31,True
CUS00024865,CIF000024865,INDIVIDUAL,56-65,M,FREELANCE,RETAIL,80M+,79,SOUTH,AFFLUENT,2024-07-06,2.15,RM0029,BR004,VERIFIED,RM_CALL,True,True,"APP,ZALO",False,2024-07-06,9999-12-31,True
CUS00024866,CIF000024866,INDIVIDUAL,46-55,F,RETIRED,RETAIL,10-20M,74,SOUTH,MASS,2017-09-18,8.95,RM0122,BR014,VERIFIED,IN_APP,True,True,EMAIL,False,2017-09-18,9999-12-31,True
CUS00024867,CIF000024867,SME,18-25,F,PUBLIC_SECTOR,IT,40-80M,79,SOUTH,SME,2012-11-12,13.8,RM0118,BR014,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2012-11-12,9999-12-31,True
CUS00024868,CIF000024868,INDIVIDUAL,56-65,F,BUSINESS_OWNER,EDUCATION,20-40M,75,SOUTH,MASS_AFFLUENT,2015-03-02,11.5,RM0103,BR012,PENDING,SMS,True,True,SMS,False,2015-03-02,9999-12-31,True
CUS00024869,CIF000024869,INDIVIDUAL,36-45,F,RETIRED,FINANCE,10-20M,74,SOUTH,MASS,2020-05-05,6.32,RM0010,BR002,VERIFIED,RM_CALL,True,True,"APP,EMAIL,ZALO",False,2020-05-05,9999-12-31,True
CUS00024870,CIF000024870,INDIVIDUAL,46-55,F,BUSINESS_OWNER,IT,40-80M,31,NORTH,AFFLUENT,2017-06-15,9.21,RM0055,BR007,VERIFIED,SMS,True,True,"SMS,ZALO",False,2017-06-15,9999-12-31,True
CUS00024871,CIF000024871,INDIVIDUAL,56-65,F,BUSINESS_OWNER,IT,80M+,01,NORTH,AFFLUENT,2013-08-07,13.07,RM0006,BR001,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2013-08-07,9999-12-31,True
CUS00024872,CIF000024872,INDIVIDUAL,56-65,F,MANAGER,OTHER,20-40M,79,SOUTH,MASS_AFFLUENT,2017-04-14,9.38,RM0171,BR019,VERIFIED,RM_CALL,True,True,"APP,SMS",False,2017-04-14,9999-12-31,True
CUS00024873,CIF000024873,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,CONSTRUCTION,20-40M,75,SOUTH,AFFLUENT,2017-08-06,9.07,RM0005,BR001,VERIFIED,IN_APP,True,True,SMS,False,2017-08-06,9999-12-31,True
CUS00024874,CIF000024874,INDIVIDUAL,46-55,F,OFFICE,RETAIL,80M+,40,NORTH,PRIVATE,2015-09-14,10.96,RM0022,BR003,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2015-09-14,9999-12-31,True
CUS00024875,CIF000024875,INDIVIDUAL,36-45,M,OTHER,OTHER,10-20M,56,CENTRAL,MASS_AFFLUENT,2014-05-22,12.28,RM0074,BR009,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2014-05-22,9999-12-31,True
CUS00024876,CIF000024876,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,RETAIL,20-40M,75,SOUTH,MASS,2022-11-18,3.78,RM0023,BR003,VERIFIED,RM_CALL,True,True,ZALO,False,2022-11-18,9999-12-31,True
CUS00024877,CIF000024877,INDIVIDUAL,18-25,F,RETIRED,OTHER,40-80M,48,CENTRAL,AFFLUENT,2022-11-04,3.82,RM0075,BR009,VERIFIED,RM_CALL,True,True,"APP,EMAIL,ZALO",False,2022-11-04,9999-12-31,True
CUS00024878,CIF000024878,INDIVIDUAL,36-45,F,PUBLIC_SECTOR,OTHER,20-40M,79,SOUTH,MASS_AFFLUENT,2013-06-25,13.18,RM0118,BR014,VERIFIED,SMS,True,True,SMS,False,2013-06-25,9999-12-31,True
CUS00024879,CIF000024879,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,OTHER,<10M,79,SOUTH,MASS,2021-10-09,4.89,RM0116,BR013,EXPIRED,ZALO,True,True,"EMAIL,SMS,ZALO",False,2021-10-09,9999-12-31,True
CUS00024880,CIF000024880,INDIVIDUAL,56-65,M,RETIRED,HEALTHCARE,20-40M,31,NORTH,AFFLUENT,2018-02-20,8.53,RM0097,BR011,VERIFIED,IN_APP,True,False,,False,2018-02-20,9999-12-31,True
CUS00024881,CIF000024881,INDIVIDUAL,56-65,F,BUSINESS_OWNER,LOGISTICS,20-40M,74,SOUTH,MASS_AFFLUENT,2012-10-10,13.89,RM0125,BR014,VERIFIED,EMAIL,True,True,EMAIL,False,2012-10-10,9999-12-31,True
CUS00024882,CIF000024882,SME,18-25,F,MANAGER,LOGISTICS,20-40M,01,NORTH,SME,2023-08-26,3.01,RM0023,BR003,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2023-08-26,9999-12-31,True
CUS00024883,CIF000024883,INDIVIDUAL,18-25,F,BUSINESS_OWNER,OTHER,80M+,01,NORTH,PRIVATE,2013-07-01,13.17,RM0150,BR017,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2013-07-01,9999-12-31,True
CUS00024884,CIF000024884,INDIVIDUAL,26-35,F,BUSINESS_OWNER,LOGISTICS,20-40M,01,NORTH,AFFLUENT,2025-05-26,1.26,RM0155,BR018,VERIFIED,RM_CALL,True,True,ZALO,False,2025-05-26,9999-12-31,True
CUS00024885,CIF000024885,INDIVIDUAL,26-35,F,OTHER,RETAIL,10-20M,92,SOUTH,MASS,2024-06-19,2.2,RM0143,BR016,VERIFIED,RM_CALL,True,False,,False,2024-06-19,9999-12-31,True
CUS00024886,CIF000024886,INDIVIDUAL,26-35,F,OTHER,OTHER,80M+,92,SOUTH,AFFLUENT,2016-02-07,10.56,RM0094,BR011,VERIFIED,EMAIL,True,False,,False,2016-02-07,9999-12-31,True
CUS00024887,CIF000024887,INDIVIDUAL,36-45,M,MANAGER,FINANCE,10-20M,74,SOUTH,MASS,2014-09-11,11.97,RM0099,BR011,VERIFIED,RM_CALL,True,False,,True,2014-09-11,9999-12-31,True
CUS00024888,CIF000024888,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,LOGISTICS,10-20M,79,SOUTH,MASS,2023-02-21,3.52,RM0107,BR012,VERIFIED,IN_APP,True,False,,True,2023-02-21,9999-12-31,True
CUS00024889,CIF000024889,SME,46-55,F,OFFICE,IT,20-40M,56,CENTRAL,SME,2017-10-22,8.86,RM0082,BR010,EXPIRED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2017-10-22,9999-12-31,True
CUS00024890,CIF000024890,INDIVIDUAL,36-45,M,RETIRED,HEALTHCARE,20-40M,01,NORTH,AFFLUENT,2013-04-20,13.36,RM0115,BR013,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2013-04-20,9999-12-31,True
CUS00024891,CIF000024891,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,MANUFACTURING,20-40M,79,SOUTH,MASS_AFFLUENT,2021-08-20,5.03,RM0053,BR006,PENDING,IN_APP,True,False,,True,2021-08-20,9999-12-31,True
CUS00024892,CIF000024892,INDIVIDUAL,18-25,M,OTHER,RETAIL,20-40M,92,SOUTH,MASS,2016-08-02,10.08,RM0067,BR008,VERIFIED,IN_APP,False,True,SMS,False,2016-08-02,9999-12-31,True
CUS00024893,CIF000024893,INDIVIDUAL,18-25,M,OFFICE,FINANCE,40-80M,31,NORTH,MASS_AFFLUENT,2013-10-12,12.88,RM0031,BR004,VERIFIED,IN_APP,True,True,APP,False,2013-10-12,9999-12-31,True
CUS00024894,CIF000024894,INDIVIDUAL,56-65,M,PUBLIC_SECTOR,IT,20-40M,79,SOUTH,MASS,2013-05-20,13.28,RM0103,BR012,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2013-05-20,9999-12-31,True
CUS00024895,CIF000024895,INDIVIDUAL,36-45,F,OFFICE,MANUFACTURING,<10M,31,NORTH,MASS,2022-12-09,3.73,RM0005,BR001,VERIFIED,EMAIL,True,False,,False,2022-12-09,9999-12-31,True
CUS00024896,CIF000024896,INDIVIDUAL,46-55,F,OTHER,RETAIL,20-40M,74,SOUTH,AFFLUENT,2020-05-28,6.26,RM0138,BR016,VERIFIED,RM_CALL,False,False,,True,2020-05-28,9999-12-31,True
CUS00024897,CIF000024897,INDIVIDUAL,36-45,M,RETIRED,LOGISTICS,40-80M,79,SOUTH,MASS_AFFLUENT,2015-02-08,11.56,RM0043,BR005,VERIFIED,RM_CALL,True,False,,True,2015-02-08,9999-12-31,True
CUS00024898,CIF000024898,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,LOGISTICS,20-40M,01,NORTH,MASS,2019-03-02,7.5,RM0009,BR001,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2019-03-02,9999-12-31,True
CUS00024899,CIF000024899,INDIVIDUAL,46-55,F,FREELANCE,CONSTRUCTION,<10M,75,SOUTH,MASS,2022-05-10,4.31,RM0057,BR007,VERIFIED,IN_APP,True,True,APP,False,2022-05-10,9999-12-31,True
CUS00024900,CIF000024900,INDIVIDUAL,36-45,F,FREELANCE,EDUCATION,40-80M,79,SOUTH,AFFLUENT,2023-08-22,3.03,RM0148,BR017,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS",False,2023-08-22,9999-12-31,True
CUS00024901,CIF000024901,INDIVIDUAL,26-35,M,RETIRED,LOGISTICS,40-80M,40,NORTH,MASS_AFFLUENT,2016-09-27,9.92,RM0011,BR002,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2016-09-27,9999-12-31,True
CUS00024902,CIF000024902,INDIVIDUAL,56-65,F,RETIRED,MANUFACTURING,40-80M,75,SOUTH,AFFLUENT,2021-08-22,5.02,RM0165,BR019,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2021-08-22,9999-12-31,True
CUS00024903,CIF000024903,INDIVIDUAL,18-25,F,PUBLIC_SECTOR,OTHER,20-40M,01,NORTH,MASS,2014-02-26,12.51,RM0092,BR011,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",True,2014-02-26,9999-12-31,True
CUS00024904,CIF000024904,INDIVIDUAL,26-35,M,MANAGER,MANUFACTURING,20-40M,79,SOUTH,MASS,2016-10-03,9.91,RM0094,BR011,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2016-10-03,9999-12-31,True
CUS00024905,CIF000024905,INDIVIDUAL,36-45,M,PUBLIC_SECTOR,LOGISTICS,80M+,48,CENTRAL,AFFLUENT,2014-07-11,12.14,RM0092,BR011,VERIFIED,SMS,True,False,,True,2014-07-11,9999-12-31,True
CUS00024906,CIF000024906,INDIVIDUAL,26-35,M,RETIRED,HEALTHCARE,40-80M,01,NORTH,AFFLUENT,2016-07-05,10.15,RM0153,BR017,EXPIRED,IN_APP,True,False,,True,2016-07-05,9999-12-31,True
CUS00024907,CIF000024907,INDIVIDUAL,46-55,M,OTHER,FINANCE,<10M,79,SOUTH,MASS,2021-08-20,5.03,RM0002,BR001,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2021-08-20,9999-12-31,True
CUS00024908,CIF000024908,INDIVIDUAL,26-35,F,FREELANCE,HEALTHCARE,10-20M,48,CENTRAL,MASS,2019-03-17,7.46,RM0014,BR002,VERIFIED,EMAIL,True,True,"APP,ZALO",False,2019-03-17,9999-12-31,True
CUS00024909,CIF000024909,INDIVIDUAL,26-35,F,BUSINESS_OWNER,HEALTHCARE,10-20M,79,SOUTH,MASS,2018-05-30,8.25,RM0092,BR011,VERIFIED,IN_APP,True,True,APP,False,2018-05-30,9999-12-31,True
CUS00024910,CIF000024910,INDIVIDUAL,26-35,M,MANAGER,OTHER,20-40M,75,SOUTH,MASS_AFFLUENT,2021-06-06,5.23,RM0027,BR003,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2021-06-06,9999-12-31,True
CUS00024911,CIF000024911,INDIVIDUAL,18-25,M,PUBLIC_SECTOR,MANUFACTURING,10-20M,79,SOUTH,MASS,2017-03-31,9.42,RM0149,BR017,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2017-03-31,9999-12-31,True
CUS00024912,CIF000024912,INDIVIDUAL,46-55,M,FREELANCE,LOGISTICS,80M+,79,SOUTH,PRIVATE,2020-12-06,5.73,RM0130,BR015,VERIFIED,SMS,True,True,"APP,EMAIL",False,2020-12-06,9999-12-31,True
CUS00024913,CIF000024913,INDIVIDUAL,36-45,M,BUSINESS_OWNER,CONSTRUCTION,20-40M,40,NORTH,MASS_AFFLUENT,2017-03-01,9.5,RM0019,BR003,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2017-03-01,9999-12-31,True
CUS00024914,CIF000024914,INDIVIDUAL,56-65,M,OFFICE,FINANCE,10-20M,75,SOUTH,MASS_AFFLUENT,2025-09-14,0.96,RM0037,BR005,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2025-09-14,9999-12-31,True
CUS00024915,CIF000024915,INDIVIDUAL,26-35,M,RETIRED,FINANCE,40-80M,74,SOUTH,AFFLUENT,2013-12-21,12.69,RM0175,BR020,VERIFIED,EMAIL,True,True,APP,False,2013-12-21,9999-12-31,True
CUS00024916,CIF000024916,INDIVIDUAL,26-35,M,MANAGER,LOGISTICS,10-20M,01,NORTH,MASS,2022-04-08,4.4,RM0036,BR004,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2022-04-08,9999-12-31,True
CUS00024917,CIF000024917,INDIVIDUAL,46-55,M,OFFICE,IT,<10M,79,SOUTH,MASS,2014-02-04,12.57,RM0025,BR003,VERIFIED,EMAIL,True,False,,False,2014-02-04,9999-12-31,True
CUS00024918,CIF000024918,INDIVIDUAL,56-65,M,RETIRED,LOGISTICS,40-80M,01,NORTH,MASS_AFFLUENT,2021-09-03,4.99,RM0161,BR018,VERIFIED,SMS,True,False,,False,2021-09-03,9999-12-31,True
CUS00024919,CIF000024919,INDIVIDUAL,36-45,F,OFFICE,RETAIL,20-40M,01,NORTH,MASS,2021-06-11,5.22,RM0047,BR006,VERIFIED,ZALO,True,True,"EMAIL,SMS",False,2021-06-11,9999-12-31,True
CUS00024920,CIF000024920,INDIVIDUAL,46-55,M,OTHER,HEALTHCARE,40-80M,75,SOUTH,AFFLUENT,2018-02-09,8.56,RM0099,BR011,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-02-09,9999-12-31,True
CUS00024921,CIF000024921,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,MANUFACTURING,40-80M,79,SOUTH,AFFLUENT,2016-10-25,9.85,RM0012,BR002,VERIFIED,IN_APP,True,True,SMS,False,2016-10-25,9999-12-31,True
CUS00024922,CIF000024922,INDIVIDUAL,56-65,F,BUSINESS_OWNER,OTHER,10-20M,79,SOUTH,MASS,2015-08-21,11.03,RM0094,BR011,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2015-08-21,9999-12-31,True
CUS00024923,CIF000024923,INDIVIDUAL,46-55,M,OTHER,FINANCE,<10M,31,NORTH,MASS,2014-02-04,12.57,RM0011,BR002,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2014-02-04,9999-12-31,True
CUS00024924,CIF000024924,INDIVIDUAL,18-25,M,OTHER,HEALTHCARE,10-20M,01,NORTH,MASS,2026-03-05,0.49,RM0102,BR012,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2026-03-05,9999-12-31,True
CUS00024925,CIF000024925,INDIVIDUAL,56-65,F,MANAGER,MANUFACTURING,<10M,79,SOUTH,MASS,2019-07-12,7.14,RM0053,BR006,VERIFIED,IN_APP,True,True,"SMS,ZALO",False,2019-07-12,9999-12-31,True
CUS00024926,CIF000024926,INDIVIDUAL,56-65,M,OFFICE,MANUFACTURING,80M+,92,SOUTH,PRIVATE,2018-09-16,7.96,RM0112,BR013,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2018-09-16,9999-12-31,True
