case_id,customer_id,created_timestamp,closed_timestamp,channel,case_type,issue_category,product_code,complaint_flag,severity,case_status,resolution_time_hours,csat_score,complaint_count_30d,complaint_count_90d,serious_complaint_7d,days_since_last_complaint,avg_csat,open_case_count
CASE0000022855,CUS00019356,2026-07-13 19:15:10,,BRANCH,COMPLAINT,OTHER,INVEST_BOND,False,MEDIUM,OPEN,,,0,0,False,,1.0,1
CASE0000022856,CUS00019356,2026-04-13 15:25:45,2026-04-13 23:10:44.968954,APP,DISPUTE,CARD,CC_STANDARD,False,LOW,CLOSED,7.75,1,0,0,False,,1.0,1
CASE0000022857,CUS00019358,2026-07-25 19:38:30,2026-07-26 03:52:37.646239,CHATBOT,REQUEST,FEE,INVEST_FUND,False,LOW,RESOLVED,8.24,1,0,0,False,,1.0,0
CASE0000022858,CUS00019359,2026-07-03 11:49:27,2026-07-03 23:06:25.820851,EMAIL,REQUEST,LOAN,TD_FLEXI,True,LOW,RESOLVED,11.28,1,0,1,False,59,1.0,0
CASE0000022859,CUS00019361,2026-08-13 19:43:47,2026-08-14 07:04:55.707732,CHATBOT,COMPLAINT,OTHER,TD_STANDARD,False,MEDIUM,RESOLVED,11.35,3,0,0,False,124,3.0,0
CASE0000022860,CUS00019361,2026-04-29 10:35:35,,APP,REQUEST,FEE,TD_FLEXI,True,MEDIUM,IN_PROGRESS,,,0,0,False,124,3.0,1
CASE0000022861,CUS00019361,2026-04-15 15:15:40,,APP,REQUEST,OTHER,INVEST_BOND,False,CRITICAL,IN_PROGRESS,,,0,0,False,124,3.0,2
CASE0000022862,CUS00019362,2026-07-02 20:33:20,2026-07-04 00:54:47.062237,BRANCH,REQUEST,LOAN,INVEST_FUND,False,MEDIUM,RESOLVED,28.36,1,0,0,False,,1.0,0
CASE0000022863,CUS00019362,2026-05-18 06:28:55,2026-05-18 19:31:33.903372,APP,DISPUTE,CARD,CC_GOLD,False,LOW,RESOLVED,13.04,1,0,0,False,,1.0,0
CASE0000022864,CUS00019363,2026-04-30 18:14:31,2026-05-01 12:48:10.650234,HOTLINE,INQUIRY,FEE,CC_STANDARD,False,LOW,CLOSED,18.56,5,0,0,False,,4.5,0
CASE0000022865,CUS00019363,2026-03-23 06:07:19,2026-03-24 06:45:11.840479,HOTLINE,COMPLAINT,APP,INVEST_FUND,False,HIGH,RESOLVED,24.63,4,0,0,False,,4.5,0
CASE0000022866,CUS00019365,2026-03-22 13:10:04,2026-03-23 02:35:33.921031,HOTLINE,INQUIRY,LOAN,INVEST_BOND,True,LOW,RESOLVED,13.42,3,0,0,False,162,3.0,0
CASE0000022867,CUS00019366,2026-06-18 02:15:05,,CHATBOT,REQUEST,APP,CC_PLATINUM,True,HIGH,OPEN,,,0,1,False,74,4.0,1
CASE0000022868,CUS00019366,2026-05-17 10:52:59,2026-05-18 06:08:20.529930,BRANCH,INQUIRY,CARD,LOAN_PERSONAL,True,LOW,RESOLVED,19.26,4,0,1,False,74,4.0,1
CASE0000022869,CUS00019368,2026-05-30 07:23:57,2026-06-01 02:02:10.992647,BRANCH,REQUEST,APP,INVEST_BOND,True,MEDIUM,RESOLVED,42.64,5,0,0,False,93,4.25,0
CASE0000022870,CUS00019368,2026-05-25 07:16:40,2026-05-25 09:49:40.514630,CHATBOT,REQUEST,FEE,CC_PLATINUM,True,LOW,CLOSED,2.55,2,0,0,False,93,4.25,0
CASE0000022871,CUS00019368,2026-04-12 10:15:41,2026-04-12 13:19:55.050209,APP,INQUIRY,FEE,TD_STANDARD,True,LOW,CLOSED,3.07,5,0,0,False,93,4.25,0
CASE0000022872,CUS00019368,2026-03-17 02:04:00,2026-03-17 07:18:34.023954,EMAIL,COMPLAINT,LOAN,TD_FLEXI,True,LOW,RESOLVED,5.24,5,0,0,False,93,4.25,0
CASE0000022873,CUS00019369,2026-04-18 04:52:25,2026-04-18 18:47:33.815978,HOTLINE,INQUIRY,ACCOUNT,,True,LOW,RESOLVED,13.92,1,0,0,False,135,1.0,0
CASE0000022874,CUS00019370,2026-05-19 15:04:08,2026-05-20 03:32:42.784052,EMAIL,REQUEST,ACCOUNT,INVEST_FUND,False,LOW,CLOSED,12.48,2,0,0,False,,2.0,0
CASE0000022875,CUS00019372,2026-08-04 02:33:22,,APP,COMPLAINT,FEE,LOAN_AUTO,True,HIGH,OPEN,,,1,1,False,27,,1
CASE0000022876,CUS00019373,2026-04-09 10:16:03,2026-04-09 22:16:40.172247,APP,REQUEST,OTHER,INVEST_FUND,False,MEDIUM,CLOSED,12.01,5,0,0,False,,5.0,0
CASE0000022877,CUS00019375,2026-08-18 15:24:01,2026-08-19 03:37:14.035861,HOTLINE,REQUEST,FEE,LOAN_AUTO,True,LOW,RESOLVED,12.22,3,1,1,False,13,3.0,0
CASE0000022878,CUS00019375,2026-04-06 16:41:15,2026-04-07 08:19:41.482456,EMAIL,INQUIRY,FEE,CC_PLATINUM,True,MEDIUM,RESOLVED,15.64,3,1,1,False,13,3.0,0
CASE0000022879,CUS00019376,2026-07-04 14:54:26,,CHATBOT,COMPLAINT,CARD,LOAN_AUTO,False,LOW,IN_PROGRESS,,,0,0,False,160,3.67,1
CASE0000022880,CUS00019376,2026-06-17 20:54:08,2026-06-18 23:05:55.189587,HOTLINE,INQUIRY,ACCOUNT,TD_FLEXI,False,LOW,CLOSED,26.2,3,0,0,False,160,3.67,1
CASE0000022881,CUS00019376,2026-04-27 08:04:26,2026-04-27 11:14:25.757347,APP,REQUEST,ACCOUNT,,False,MEDIUM,RESOLVED,3.17,3,0,0,False,160,3.67,1
CASE0000022882,CUS00019376,2026-03-24 13:23:01,2026-03-25 13:19:26.211364,APP,INQUIRY,LOAN,LOAN_PERSONAL,True,MEDIUM,CLOSED,23.94,5,0,0,False,160,3.67,1
CASE0000022883,CUS00019378,2026-07-23 11:18:40,2026-07-24 08:23:26.005103,EMAIL,INQUIRY,FEE,CC_STANDARD,False,MEDIUM,RESOLVED,21.08,2,0,0,False,117,2.5,0
CASE0000022884,CUS00019378,2026-05-06 12:56:20,2026-05-06 15:52:46.151769,EMAIL,REQUEST,LOAN,INVEST_FUND,True,CRITICAL,RESOLVED,2.94,3,0,0,False,117,2.5,0
CASE0000022885,CUS00019379,2026-06-01 13:44:55,2026-06-02 03:30:02.994988,HOTLINE,COMPLAINT,ACCOUNT,INVEST_BOND,True,LOW,CLOSED,13.75,3,0,0,False,91,3.0,0
CASE0000022886,CUS00019379,2026-03-25 22:20:01,,EMAIL,REQUEST,CARD,LOAN_AUTO,False,HIGH,OPEN,,,0,0,False,91,3.0,1
CASE0000022887,CUS00019380,2026-05-31 18:26:44,2026-06-01 04:19:34.860107,BRANCH,REQUEST,APP,INVEST_FUND,False,HIGH,RESOLVED,9.88,3,0,0,False,119,3.67,0
CASE0000022888,CUS00019380,2026-05-04 12:48:19,2026-05-05 21:26:54.153388,HOTLINE,DISPUTE,FEE,INVEST_FUND,True,LOW,RESOLVED,32.64,5,0,0,False,119,3.67,0
CASE0000022889,CUS00019380,2026-04-13 07:32:37,2026-04-14 06:40:35.158059,BRANCH,REQUEST,OTHER,TD_STANDARD,False,LOW,RESOLVED,23.13,3,0,0,False,119,3.67,0
CASE0000022890,CUS00019383,2026-08-25 22:42:19,2026-08-26 10:23:23.685722,BRANCH,COMPLAINT,APP,LOAN_PERSONAL,True,LOW,RESOLVED,11.68,1,1,1,False,5,1.0,0
CASE0000022891,CUS00019384,2026-04-18 02:17:06,2026-04-19 01:40:48.239952,HOTLINE,REQUEST,CARD,TD_STANDARD,False,LOW,RESOLVED,23.4,4,0,0,False,,2.5,0
CASE0000022892,CUS00019384,2026-03-15 22:58:30,2026-03-16 06:58:36.195546,APP,INQUIRY,APP,,False,MEDIUM,RESOLVED,8.0,1,0,0,False,,2.5,0
CASE0000022893,CUS00019385,2026-08-21 01:43:31,2026-08-22 07:17:24.040365,APP,DISPUTE,FEE,TD_FLEXI,False,LOW,RESOLVED,29.56,3,0,0,False,170,3.5,0
CASE0000022894,CUS00019385,2026-03-14 02:38:56,2026-03-14 05:14:11.740632,HOTLINE,COMPLAINT,CARD,,True,HIGH,RESOLVED,2.59,4,0,0,False,170,3.5,0
CASE0000022895,CUS00019386,2026-04-30 18:17:15,,APP,DISPUTE,OTHER,,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000022896,CUS00019387,2026-07-18 21:20:13,2026-07-20 09:46:25.134340,CHATBOT,INQUIRY,OTHER,LOAN_PERSONAL,False,MEDIUM,CLOSED,36.44,5,0,0,False,,5.0,0
CASE0000022897,CUS00019388,2026-08-10 01:33:33,2026-08-11 12:39:24.151745,EMAIL,DISPUTE,LOAN,TD_FLEXI,True,LOW,RESOLVED,35.1,1,2,2,False,21,1.0,0
CASE0000022898,CUS00019388,2026-08-08 02:39:19,2026-08-08 18:05:04.562631,CHATBOT,DISPUTE,FEE,CC_GOLD,True,CRITICAL,RESOLVED,15.43,1,2,2,False,21,1.0,0
CASE0000022899,CUS00019388,2026-05-21 00:52:01,2026-05-21 15:34:47.738586,EMAIL,REQUEST,FEE,TD_STANDARD,False,MEDIUM,CLOSED,14.71,1,2,2,False,21,1.0,0
CASE0000022900,CUS00019389,2026-08-20 17:23:04,2026-08-21 19:57:25.487107,BRANCH,INQUIRY,ACCOUNT,,True,LOW,RESOLVED,26.57,2,1,1,False,11,2.0,0
CASE0000022901,CUS00019389,2026-07-04 20:25:51,,BRANCH,COMPLAINT,CARD,CC_GOLD,False,LOW,IN_PROGRESS,,,1,1,False,11,2.0,1
CASE0000022902,CUS00019390,2026-05-08 19:03:29,2026-05-09 06:56:19.082821,BRANCH,REQUEST,LOAN,CC_STANDARD,True,MEDIUM,RESOLVED,11.88,3,0,0,False,114,3.0,0
CASE0000022903,CUS00019391,2026-08-04 15:05:40,2026-08-04 20:17:26.559422,BRANCH,INQUIRY,OTHER,INVEST_FUND,False,MEDIUM,CLOSED,5.2,1,0,0,False,,1.0,0
CASE0000022904,CUS00019391,2026-06-01 18:10:57,2026-06-03 13:07:45.538495,BRANCH,COMPLAINT,APP,LOAN_AUTO,False,LOW,RESOLVED,42.95,1,0,0,False,,1.0,0
CASE0000022905,CUS00019394,2026-05-05 11:06:32,2026-05-06 00:46:53.868717,APP,INQUIRY,CARD,LOAN_PERSONAL,False,MEDIUM,RESOLVED,13.67,3,0,0,False,,3.0,0
CASE0000022906,CUS00019395,2026-08-22 02:47:55,2026-08-23 03:25:22.166292,HOTLINE,DISPUTE,FEE,TD_STANDARD,False,MEDIUM,CLOSED,24.62,4,0,0,False,94,4.0,0
CASE0000022907,CUS00019395,2026-05-29 13:47:39,2026-05-30 08:54:52.457585,HOTLINE,REQUEST,OTHER,INVEST_BOND,True,MEDIUM,CLOSED,19.12,4,0,0,False,94,4.0,0
CASE0000022908,CUS00019395,2026-03-15 19:06:55,2026-03-15 22:24:41.650764,BRANCH,COMPLAINT,APP,CC_PLATINUM,False,LOW,RESOLVED,3.3,4,0,0,False,94,4.0,0
CASE0000022909,CUS00019397,2026-07-08 06:14:57,2026-07-08 10:16:38.758603,CHATBOT,REQUEST,CARD,LOAN_PERSONAL,True,LOW,RESOLVED,4.03,5,0,1,False,54,5.0,0
CASE0000022910,CUS00019398,2026-04-09 07:43:25,2026-04-09 12:38:34.633561,HOTLINE,COMPLAINT,FEE,INVEST_BOND,False,MEDIUM,CLOSED,4.92,4,0,0,False,,4.0,0
CASE0000022911,CUS00019399,2026-07-27 02:10:58,2026-07-27 08:09:04.496469,EMAIL,REQUEST,FEE,INVEST_BOND,False,HIGH,RESOLVED,5.97,5,0,0,False,,5.0,0
CASE0000022912,CUS00019401,2026-05-05 07:05:31,2026-05-06 21:39:57.007671,BRANCH,REQUEST,ACCOUNT,LOAN_AUTO,False,LOW,RESOLVED,38.57,2,0,0,False,,2.0,0
CASE0000022913,CUS00019402,2026-08-20 05:04:45,2026-08-21 01:36:59.218361,CHATBOT,DISPUTE,LOAN,LOAN_PERSONAL,True,HIGH,CLOSED,20.54,5,1,1,False,11,3.5,0
CASE0000022914,CUS00019402,2026-08-08 17:01:21,,APP,DISPUTE,APP,INVEST_FUND,False,LOW,IN_PROGRESS,,,1,1,False,11,3.5,1
CASE0000022915,CUS00019402,2026-07-07 13:38:11,2026-07-08 12:58:09.725020,BRANCH,COMPLAINT,CARD,INVEST_BOND,False,MEDIUM,RESOLVED,23.33,2,1,1,False,11,3.5,1
CASE0000022916,CUS00019404,2026-06-16 02:43:43,2026-06-17 02:42:11.598244,BRANCH,REQUEST,LOAN,CC_STANDARD,False,HIGH,CLOSED,23.97,3,0,0,False,,3.0,0
CASE0000022917,CUS00019405,2026-08-08 18:28:33,2026-08-08 21:41:32.834264,APP,COMPLAINT,APP,CC_STANDARD,True,MEDIUM,RESOLVED,3.22,4,1,1,False,22,3.0,0
CASE0000022918,CUS00019405,2026-06-17 10:25:53,2026-06-18 11:53:37.623024,EMAIL,INQUIRY,CARD,LOAN_PERSONAL,False,MEDIUM,CLOSED,25.46,2,1,1,False,22,3.0,0
CASE0000022919,CUS00019406,2026-07-15 05:50:33,2026-07-16 05:55:35.884747,EMAIL,COMPLAINT,OTHER,TD_FLEXI,True,MEDIUM,RESOLVED,24.08,2,0,1,False,47,2.0,0
CASE0000022920,CUS00019407,2026-05-30 20:17:22,,BRANCH,COMPLAINT,FEE,,False,LOW,OPEN,,,0,0,False,,,1
CASE0000022921,CUS00019408,2026-05-27 08:33:30,2026-05-27 16:58:13.369170,BRANCH,INQUIRY,CARD,LOAN_HOME,True,LOW,RESOLVED,8.41,1,0,0,False,96,1.0,0
CASE0000022922,CUS00019410,2026-05-22 05:46:45,,HOTLINE,INQUIRY,CARD,CC_GOLD,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000022923,CUS00019412,2026-06-10 01:58:33,,APP,DISPUTE,FEE,CC_PLATINUM,False,LOW,IN_PROGRESS,,,0,0,False,162,,1
CASE0000022924,CUS00019412,2026-03-22 05:38:18,,HOTLINE,COMPLAINT,FEE,CC_PLATINUM,True,MEDIUM,OPEN,,,0,0,False,162,,2
CASE0000022925,CUS00019413,2026-06-29 04:01:39,,CHATBOT,REQUEST,LOAN,INVEST_BOND,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000022926,CUS00019415,2026-07-27 13:20:00,2026-07-28 20:53:34.347374,EMAIL,REQUEST,APP,INVEST_BOND,False,LOW,RESOLVED,31.56,3,0,0,False,,3.5,0
CASE0000022927,CUS00019415,2026-06-19 05:42:58,,CHATBOT,REQUEST,LOAN,LOAN_HOME,False,HIGH,IN_PROGRESS,,,0,0,False,,3.5,1
CASE0000022928,CUS00019415,2026-04-24 22:59:23,2026-04-25 05:54:15.823025,HOTLINE,COMPLAINT,FEE,TD_STANDARD,False,HIGH,CLOSED,6.91,4,0,0,False,,3.5,1
CASE0000022929,CUS00019417,2026-08-16 13:28:58,2026-08-17 13:40:13.706210,CHATBOT,DISPUTE,CARD,CC_PLATINUM,False,MEDIUM,RESOLVED,24.19,5,0,0,False,158,3.5,0
CASE0000022930,CUS00019417,2026-06-29 04:58:10,2026-06-29 12:52:49.218481,APP,REQUEST,ACCOUNT,LOAN_AUTO,False,LOW,CLOSED,7.91,1,0,0,False,158,3.5,0
CASE0000022931,CUS00019417,2026-03-26 09:19:44,2026-03-26 14:05:58.362896,BRANCH,REQUEST,FEE,LOAN_PERSONAL,True,HIGH,CLOSED,4.77,4,0,0,False,158,3.5,0
CASE0000022932,CUS00019417,2026-03-09 12:58:58,2026-03-10 07:58:44.297831,APP,INQUIRY,ACCOUNT,CC_STANDARD,False,LOW,RESOLVED,19.0,4,0,0,False,158,3.5,0
CASE0000022933,CUS00019419,2026-07-07 19:19:19,,EMAIL,REQUEST,CARD,CC_STANDARD,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000022934,CUS00019420,2026-08-31 11:47:57,2026-09-01 13:56:17.527209,CHATBOT,INQUIRY,APP,CC_GOLD,True,LOW,RESOLVED,26.14,1,1,1,False,0,1.5,0
CASE0000022935,CUS00019420,2026-05-21 22:11:04,2026-05-22 13:35:32.407034,APP,COMPLAINT,LOAN,INVEST_FUND,False,MEDIUM,RESOLVED,15.41,2,1,1,False,0,1.5,0
CASE0000022936,CUS00019420,2026-04-26 11:05:21,,APP,REQUEST,CARD,LOAN_PERSONAL,True,MEDIUM,IN_PROGRESS,,,1,1,False,0,1.5,1
CASE0000022937,CUS00019421,2026-05-30 01:05:07,2026-05-30 08:06:52.038849,EMAIL,INQUIRY,CARD,INVEST_FUND,True,LOW,RESOLVED,7.03,1,0,0,False,93,2.0,0
CASE0000022938,CUS00019421,2026-05-24 19:50:30,2026-05-26 00:37:36.473669,CHATBOT,COMPLAINT,OTHER,CC_PLATINUM,False,CRITICAL,RESOLVED,28.79,3,0,0,False,93,2.0,0
CASE0000022939,CUS00019421,2026-04-23 15:47:55,2026-04-24 14:12:26.219575,HOTLINE,INQUIRY,APP,,True,MEDIUM,RESOLVED,22.41,2,0,0,False,93,2.0,0
CASE0000022940,CUS00019423,2026-07-07 02:44:41,2026-07-07 21:38:38.174442,EMAIL,INQUIRY,APP,CC_PLATINUM,False,LOW,CLOSED,18.9,4,0,0,False,,4.0,0
CASE0000022941,CUS00019423,2026-04-05 06:38:15,,APP,REQUEST,ACCOUNT,LOAN_HOME,False,LOW,IN_PROGRESS,,,0,0,False,,4.0,1
CASE0000022942,CUS00019424,2026-07-11 23:06:02,2026-07-13 14:10:25.053402,EMAIL,DISPUTE,OTHER,INVEST_FUND,True,LOW,RESOLVED,39.07,4,0,1,False,50,4.0,0
CASE0000022943,CUS00019424,2026-04-30 10:11:36,,CHATBOT,COMPLAINT,FEE,INVEST_FUND,True,LOW,IN_PROGRESS,,,0,1,False,50,4.0,1
CASE0000022944,CUS00019426,2026-07-10 03:31:30,2026-07-10 23:03:11.666698,BRANCH,COMPLAINT,LOAN,TD_FLEXI,True,LOW,RESOLVED,19.53,4,0,2,False,52,3.67,0
CASE0000022945,CUS00019426,2026-06-22 19:39:06,2026-06-22 20:57:24.763009,CHATBOT,REQUEST,OTHER,TD_STANDARD,True,LOW,RESOLVED,1.31,3,0,2,False,52,3.67,0
CASE0000022946,CUS00019426,2026-05-26 04:41:34,,APP,REQUEST,LOAN,TD_STANDARD,True,LOW,OPEN,,,0,2,False,52,3.67,1
CASE0000022947,CUS00019426,2026-05-06 20:41:06,2026-05-07 05:44:51.539116,CHATBOT,INQUIRY,ACCOUNT,,False,HIGH,RESOLVED,9.06,4,0,2,False,52,3.67,1
CASE0000022948,CUS00019427,2026-06-25 16:40:52,2026-06-26 10:52:08.880204,HOTLINE,REQUEST,LOAN,CC_GOLD,True,LOW,RESOLVED,18.19,3,0,1,False,67,3.0,0
CASE0000022949,CUS00019430,2026-08-28 05:01:32,,CHATBOT,REQUEST,FEE,CC_PLATINUM,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000022950,CUS00019431,2026-06-09 02:27:38,2026-06-09 06:04:56.757112,APP,REQUEST,CARD,CC_PLATINUM,False,CRITICAL,CLOSED,3.62,1,0,0,False,,1.0,0
CASE0000022951,CUS00019433,2026-07-31 14:23:59,,APP,INQUIRY,OTHER,TD_FLEXI,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000022952,CUS00019435,2026-08-13 11:54:51,2026-08-14 13:01:27.570050,CHATBOT,REQUEST,CARD,CC_PLATINUM,True,MEDIUM,RESOLVED,25.11,4,1,1,False,18,2.5,0
CASE0000022953,CUS00019435,2026-04-03 02:05:02,2026-04-03 10:27:27.321447,APP,REQUEST,LOAN,TD_FLEXI,False,MEDIUM,RESOLVED,8.37,1,1,1,False,18,2.5,0
CASE0000022954,CUS00019436,2026-08-16 04:48:28,2026-08-16 12:57:39.505465,CHATBOT,COMPLAINT,CARD,TD_STANDARD,True,LOW,RESOLVED,8.15,3,1,1,False,15,3.0,0
CASE0000022955,CUS00019437,2026-04-03 22:27:06,2026-04-04 05:30:40.567524,EMAIL,DISPUTE,FEE,,False,LOW,CLOSED,7.06,1,0,0,False,,1.0,0
CASE0000022956,CUS00019438,2026-07-18 20:47:18,2026-07-19 00:22:02.526489,EMAIL,INQUIRY,CARD,,False,MEDIUM,RESOLVED,3.58,5,0,0,False,,5.0,0
CASE0000022957,CUS00019438,2026-06-25 12:54:33,2026-06-26 14:41:00.061980,CHATBOT,COMPLAINT,ACCOUNT,LOAN_AUTO,False,MEDIUM,CLOSED,25.77,5,0,0,False,,5.0,0
CASE0000022958,CUS00019439,2026-06-26 19:53:33,2026-06-27 03:12:04.631725,CHATBOT,REQUEST,OTHER,,False,MEDIUM,RESOLVED,7.31,2,0,0,False,,3.5,0
CASE0000022959,CUS00019439,2026-05-15 17:20:17,2026-05-16 00:44:45.885519,HOTLINE,DISPUTE,ACCOUNT,CC_STANDARD,False,CRITICAL,RESOLVED,7.41,5,0,0,False,,3.5,0
CASE0000022960,CUS00019441,2026-08-12 20:44:39,2026-08-13 19:16:55.668013,EMAIL,DISPUTE,OTHER,CC_STANDARD,False,LOW,CLOSED,22.54,3,0,0,False,,3.0,0
CASE0000022961,CUS00019442,2026-04-26 14:36:41,2026-04-27 05:23:36.840610,BRANCH,COMPLAINT,ACCOUNT,CC_STANDARD,False,LOW,RESOLVED,14.78,2,0,0,False,,2.0,0
CASE0000022962,CUS00019443,2026-07-28 06:01:05,2026-07-29 01:27:17.337255,BRANCH,COMPLAINT,OTHER,CC_STANDARD,False,LOW,CLOSED,19.44,5,0,0,False,,5.0,0
CASE0000022963,CUS00019444,2026-08-11 17:49:49,2026-08-12 13:04:41.569291,CHATBOT,REQUEST,LOAN,INVEST_BOND,False,LOW,RESOLVED,19.25,5,1,1,False,20,3.0,0
CASE0000022964,CUS00019444,2026-08-11 04:28:12,2026-08-11 16:50:02.870281,APP,DISPUTE,ACCOUNT,TD_STANDARD,True,LOW,CLOSED,12.36,3,1,1,False,20,3.0,0
CASE0000022965,CUS00019444,2026-04-10 02:50:57,2026-04-10 06:38:21.332761,EMAIL,COMPLAINT,CARD,CC_STANDARD,False,MEDIUM,CLOSED,3.79,1,1,1,False,20,3.0,0
CASE0000022966,CUS00019447,2026-08-01 23:03:16,2026-08-02 04:25:16.331552,BRANCH,COMPLAINT,LOAN,TD_FLEXI,False,HIGH,RESOLVED,5.37,3,0,0,False,139,3.0,0
CASE0000022967,CUS00019447,2026-07-26 12:06:51,2026-07-27 06:35:27.242545,HOTLINE,REQUEST,APP,CC_GOLD,False,LOW,RESOLVED,18.48,3,0,0,False,139,3.0,0
CASE0000022968,CUS00019447,2026-04-14 17:39:45,,BRANCH,COMPLAINT,LOAN,CC_GOLD,True,MEDIUM,IN_PROGRESS,,,0,0,False,139,3.0,1
CASE0000022969,CUS00019448,2026-07-23 11:16:27,2026-07-24 07:37:33.904648,APP,COMPLAINT,CARD,LOAN_AUTO,False,LOW,RESOLVED,20.35,1,0,0,False,,1.0,0
CASE0000022970,CUS00019449,2026-07-30 22:50:43,2026-07-31 09:09:06.396700,BRANCH,INQUIRY,APP,LOAN_HOME,False,LOW,RESOLVED,10.31,4,0,0,False,154,4.5,0
CASE0000022971,CUS00019449,2026-03-30 11:47:53,,EMAIL,COMPLAINT,OTHER,LOAN_AUTO,True,LOW,IN_PROGRESS,,,0,0,False,154,4.5,1
CASE0000022972,CUS00019449,2026-03-07 20:51:26,2026-03-08 01:09:05.671702,CHATBOT,COMPLAINT,OTHER,LOAN_HOME,False,HIGH,RESOLVED,4.29,5,0,0,False,154,4.5,1
CASE0000022973,CUS00019451,2026-06-11 03:07:17,,HOTLINE,INQUIRY,ACCOUNT,LOAN_PERSONAL,True,LOW,IN_PROGRESS,,,0,1,False,81,,1
CASE0000022974,CUS00019452,2026-07-25 02:32:20,2026-07-26 11:07:45.020966,HOTLINE,INQUIRY,CARD,TD_STANDARD,True,MEDIUM,RESOLVED,32.59,3,0,1,False,37,2.33,0
CASE0000022975,CUS00019452,2026-04-25 14:45:32,2026-04-26 13:49:48.675561,BRANCH,REQUEST,LOAN,TD_FLEXI,True,LOW,RESOLVED,23.07,2,0,1,False,37,2.33,0
CASE0000022976,CUS00019452,2026-04-20 00:54:48,2026-04-21 10:03:48.390590,APP,DISPUTE,ACCOUNT,CC_STANDARD,True,LOW,CLOSED,33.15,2,0,1,False,37,2.33,0
CASE0000022977,CUS00019454,2026-05-11 19:45:34,2026-05-13 06:22:40.863967,BRANCH,REQUEST,OTHER,LOAN_PERSONAL,False,LOW,CLOSED,34.62,5,0,0,False,,5.0,0
CASE0000022978,CUS00019455,2026-03-21 18:44:18,2026-03-22 09:52:11.326687,BRANCH,INQUIRY,LOAN,TD_STANDARD,False,HIGH,CLOSED,15.13,3,0,0,False,,3.0,0
CASE0000022979,CUS00019457,2026-03-06 12:39:21,2026-03-07 01:26:05.917011,HOTLINE,INQUIRY,ACCOUNT,INVEST_FUND,False,HIGH,CLOSED,12.78,2,0,0,False,,2.0,0
CASE0000022980,CUS00019459,2026-08-20 17:15:30,2026-08-20 22:40:12.480955,APP,INQUIRY,LOAN,INVEST_FUND,True,MEDIUM,CLOSED,5.41,4,1,1,False,11,4.0,0
CASE0000022981,CUS00019465,2026-06-03 12:20:40,,BRANCH,COMPLAINT,OTHER,,False,HIGH,OPEN,,,0,0,False,,2.0,1
CASE0000022982,CUS00019465,2026-03-04 19:50:31,2026-03-05 03:23:02.154189,HOTLINE,INQUIRY,OTHER,CC_GOLD,False,MEDIUM,RESOLVED,7.54,2,0,0,False,,2.0,1
CASE0000022983,CUS00019466,2026-06-08 22:27:43,2026-06-10 03:42:57.115467,HOTLINE,DISPUTE,OTHER,LOAN_PERSONAL,True,LOW,RESOLVED,29.25,4,0,1,False,83,4.0,0
CASE0000022984,CUS00019466,2026-03-26 13:46:06,,BRANCH,COMPLAINT,CARD,TD_STANDARD,False,LOW,IN_PROGRESS,,,0,1,False,83,4.0,1
CASE0000022985,CUS00019467,2026-05-02 02:33:57,2026-05-03 02:26:52.519875,BRANCH,COMPLAINT,APP,TD_STANDARD,False,LOW,CLOSED,23.88,5,0,0,False,,5.0,0
CASE0000022986,CUS00019468,2026-03-22 08:43:11,2026-03-23 08:50:56.788510,APP,DISPUTE,ACCOUNT,TD_STANDARD,True,LOW,RESOLVED,24.13,3,0,0,False,162,2.5,0
CASE0000022987,CUS00019468,2026-03-15 02:33:11,2026-03-15 07:06:28.426467,APP,COMPLAINT,ACCOUNT,TD_STANDARD,True,HIGH,RESOLVED,4.55,2,0,0,False,162,2.5,0
CASE0000022988,CUS00019469,2026-05-27 22:21:29,2026-05-28 19:49:34.606389,EMAIL,INQUIRY,APP,TD_FLEXI,True,HIGH,CLOSED,21.47,2,0,0,False,95,2.67,0
CASE0000022989,CUS00019469,2026-04-11 11:48:19,2026-04-12 07:10:21.139148,BRANCH,REQUEST,FEE,CC_STANDARD,False,LOW,RESOLVED,19.37,3,0,0,False,95,2.67,0
CASE0000022990,CUS00019469,2026-03-31 12:13:47,2026-04-01 10:33:16.918141,EMAIL,DISPUTE,APP,CC_PLATINUM,False,LOW,CLOSED,22.32,3,0,0,False,95,2.67,0
CASE0000022991,CUS00019472,2026-05-20 10:05:26,2026-05-20 15:30:39.394362,CHATBOT,COMPLAINT,APP,CC_STANDARD,False,MEDIUM,RESOLVED,5.42,5,0,0,False,,5.0,0
CASE0000022992,CUS00019473,2026-08-11 04:15:07,2026-08-11 12:17:00.388328,BRANCH,REQUEST,APP,TD_STANDARD,True,HIGH,RESOLVED,8.03,3,1,2,False,20,1.67,0
CASE0000022993,CUS00019473,2026-07-16 09:07:14,2026-07-16 22:03:21.098633,APP,DISPUTE,CARD,LOAN_AUTO,False,MEDIUM,RESOLVED,12.94,1,1,2,False,20,1.67,0
