deposit_id,customer_id,open_date,maturity_date,deposit_type,term_months,currency,principal_amount,current_balance,interest_rate,auto_renew_flag,early_withdraw_flag,deposit_status,total_deposit_balance,deposit_count,maturity_30d_amount,maturity_60d_amount,days_to_nearest_maturity
DEP000010074,CUS00019573,2026-05-28,2027-02-22,TERM,9,VND,683697770.41,708358331.19,4.545,True,False,ACTIVE,708358331.19,1,0.0,0.0,175
DEP000010075,CUS00019575,2026-04-11,2026-10-08,TERM,6,VND,928528713.16,955370006.47,5.095,False,False,ACTIVE,955370006.47,1,0.0,928528713.16,38
DEP000010076,CUS00019576,2025-06-12,2026-12-04,TERM,18,VND,88430367.37,92675241.66,4.612,False,False,ACTIVE,92675241.66,1,0.0,0.0,95
DEP000010077,CUS00019580,2026-08-02,2026-09-01,TERM,1,VND,168644847.44,172577114.25,3.892,False,False,MATURING_SOON,172577114.25,1,168644847.44,168644847.44,1
DEP000010078,CUS00019581,2026-06-28,2027-03-25,TERM,9,VND,57900703.64,60347621.36,5.908,True,False,ACTIVE,60347621.36,1,0.0,0.0,206
DEP000010079,CUS00019584,2026-05-25,2027-05-20,TERM,12,VND,2428214700.91,2511348078.43,3.798,True,False,ACTIVE,2511348078.43,1,0.0,0.0,262
DEP000010080,CUS00019586,2026-06-27,2026-07-27,TERM,1,VND,7041098.47,0.0,5.308,True,False,WITHDRAWN,0.0,1,0.0,0.0,
DEP000010081,CUS00019589,2026-08-13,2026-09-12,FLEXI,1,VND,19330312.8,19952121.06,4.354,False,False,MATURING_SOON,19952121.06,1,19330312.8,19330312.8,12
DEP000010082,CUS00019591,2026-04-16,2026-10-13,TERM,6,VND,38807430.73,39808158.91,5.059,True,False,ACTIVE,39808158.91,1,0.0,38807430.73,43
DEP000010083,CUS00019592,2026-05-04,2026-10-31,TERM,6,VND,674592160.62,687660869.2,5.168,True,False,ACTIVE,687660869.2,1,0.0,0.0,61
DEP000010084,CUS00019594,2026-08-11,2027-08-06,TERM,12,VND,302760609.43,312087295.61,5.879,True,False,ACTIVE,409456257.94,2,94096640.11,94096640.11,13
DEP000010085,CUS00019594,2026-06-15,2026-09-13,TERM,3,VND,94096640.11,97368962.33,5.204,False,False,MATURING_SOON,409456257.94,2,94096640.11,94096640.11,13
DEP000010086,CUS00019595,2026-07-09,2027-01-05,TERM,6,VND,38236951.67,38506860.01,5.562,True,False,ACTIVE,38506860.01,1,0.0,0.0,127
DEP000010087,CUS00019596,2026-06-11,2026-09-09,FLEXI,3,VND,159720113.07,165862271.61,3.856,True,False,MATURING_SOON,361794049.43,2,159720113.07,159720113.07,9
DEP000010088,CUS00019596,2024-11-25,2026-11-15,TERM,24,VND,193785407.01,195931777.82,5.75,True,False,ACTIVE,361794049.43,2,159720113.07,159720113.07,9
DEP000010089,CUS00019597,2026-02-08,2026-08-07,TERM,6,VND,68064320.04,68106422.93,5.355,True,False,ROLLED_OVER,68106422.93,1,0.0,0.0,
DEP000010090,CUS00019599,2026-05-16,2027-02-10,TERM,9,VND,143775516.58,145444560.87,4.425,True,True,ACTIVE,145444560.87,1,0.0,0.0,163
DEP000010091,CUS00019602,2026-08-20,2027-02-16,FLEXI,6,VND,441566075.27,448533841.3,4.508,False,True,ACTIVE,919025667.12,2,0.0,0.0,142
DEP000010092,CUS00019602,2026-07-24,2027-01-20,TERM,6,VND,450729408.78,470491825.82,3.552,True,False,ACTIVE,919025667.12,2,0.0,0.0,142
DEP000010093,CUS00019606,2025-03-28,2026-09-19,TERM,18,VND,122777768.41,125519807.17,4.607,False,False,MATURING_SOON,213828171.22,2,208886923.9,208886923.9,4
DEP000010094,CUS00019606,2025-09-09,2026-09-04,TERM,12,VND,86109155.49,88308364.04,4.397,False,False,MATURING_SOON,213828171.22,2,208886923.9,208886923.9,4
DEP000010095,CUS00019607,2026-05-08,2026-08-06,TERM,3,VND,210850970.44,220420090.46,4.113,True,False,ROLLED_OVER,220420090.46,1,0.0,0.0,
DEP000010096,CUS00019608,2026-05-29,2026-08-27,FLEXI,3,VND,2841830514.99,0.0,5.283,True,False,MATURED,1789295116.33,2,0.0,1737845484.49,41
DEP000010097,CUS00019608,2026-07-13,2026-10-11,FLEXI,3,VND,1737845484.49,1789295116.33,3.978,True,True,ACTIVE,1789295116.33,2,0.0,1737845484.49,41
DEP000010098,CUS00019619,2025-09-06,2026-09-01,TERM,12,VND,848340901.55,886634797.85,4.787,False,False,MATURING_SOON,886634797.85,1,848340901.55,848340901.55,1
DEP000010099,CUS00019622,2025-04-24,2026-10-16,TERM,18,VND,175306317.36,181399197.99,5.652,True,False,ACTIVE,181399197.99,1,0.0,175306317.36,46
DEP000010100,CUS00019626,2026-06-25,2026-07-25,TERM,1,VND,1117031375.58,1119655208.21,5.694,True,False,ROLLED_OVER,1119655208.21,1,0.0,0.0,
DEP000010101,CUS00019627,2026-03-24,2026-09-20,TERM,6,VND,34860127.37,34938123.24,3.518,True,False,MATURING_SOON,107557837.71,2,34860127.37,106818056.38,20
DEP000010102,CUS00019627,2026-07-28,2026-10-26,TERM,3,VND,71957929.01,72619714.47,4.495,True,False,ACTIVE,107557837.71,2,34860127.37,106818056.38,20
DEP000010103,CUS00019629,2026-05-12,2026-11-08,TERM,6,VND,355133360.11,368363756.51,4.142,True,False,ACTIVE,368363756.51,1,0.0,0.0,69
DEP000010104,CUS00019630,2025-07-15,2027-01-06,TERM,18,VND,182197409.96,191122738.79,6.193,False,False,ACTIVE,191122738.79,1,0.0,0.0,128
DEP000010105,CUS00019633,2026-08-03,2026-11-01,TERM,3,VND,28150881.1,28280575.49,3.717,False,False,ACTIVE,28280575.49,1,0.0,0.0,62
DEP000010106,CUS00019634,2026-05-13,2027-05-08,TERM,12,VND,84374114.9,85935882.12,6.194,True,False,ACTIVE,85935882.12,1,0.0,0.0,250
DEP000010107,CUS00019637,2026-05-13,2026-11-09,TERM,6,VND,98270238.9,100579587.68,4.024,False,False,ACTIVE,100579587.68,1,0.0,0.0,70
DEP000010108,CUS00019638,2026-06-29,2026-07-29,TERM,1,VND,69286017.1,0.0,5.271,False,False,WITHDRAWN,52442281.67,2,0.0,50753100.64,60
DEP000010109,CUS00019638,2026-08-01,2026-10-30,TERM,3,VND,50753100.64,52442281.67,5.535,False,False,ACTIVE,52442281.67,2,0.0,50753100.64,60
DEP000010110,CUS00019640,2026-06-11,2026-09-09,FLEXI,3,VND,557931948.63,585482641.01,5.371,False,False,MATURING_SOON,585482641.01,1,557931948.63,557931948.63,9
DEP000010111,CUS00019642,2026-06-13,2027-06-08,FLEXI,12,VND,390962577.6,392644183.58,4.54,True,False,ACTIVE,668194150.69,2,265421128.32,265421128.32,23
DEP000010112,CUS00019642,2025-04-01,2026-09-23,TERM,18,VND,265421128.32,275549967.1,6.059,False,False,MATURING_SOON,668194150.69,2,265421128.32,265421128.32,23
DEP000010113,CUS00019643,2025-09-13,2026-09-08,TERM,12,VND,1091238201.69,1123194932.71,5.972,True,False,MATURING_SOON,1123194932.71,1,1091238201.69,1091238201.69,8
DEP000010114,CUS00019652,2025-10-29,2026-10-24,TERM,12,VND,61043025.72,62407572.66,4.375,True,False,ACTIVE,62407572.66,1,0.0,61043025.72,54
DEP000010115,CUS00019653,2025-09-07,2027-08-28,TERM,24,VND,260514706.6,262728578.74,4.069,False,False,ACTIVE,262728578.74,1,0.0,0.0,362
DEP000010116,CUS00019654,2025-09-15,2026-09-10,TERM,12,VND,139630662.94,146217613.24,5.781,True,False,MATURING_SOON,225628793.77,2,139630662.94,139630662.94,10
DEP000010117,CUS00019654,2026-06-28,2026-07-28,TERM,1,VND,78053777.58,79411180.53,4.629,False,True,ROLLED_OVER,225628793.77,2,139630662.94,139630662.94,10
DEP000010118,CUS00019655,2026-05-21,2027-02-15,TERM,9,VND,79991658.6,81268914.39,4.825,True,False,ACTIVE,81268914.39,1,0.0,0.0,168
DEP000010119,CUS00019660,2026-05-05,2027-10-27,TERM,18,VND,405740423.51,416939793.99,3.814,True,True,ACTIVE,416939793.99,1,0.0,0.0,422
DEP000010120,CUS00019662,2026-08-05,2026-09-04,TERM,1,VND,6654686.16,6941754.84,5.594,True,False,MATURING_SOON,6941754.84,1,6654686.16,6654686.16,4
DEP000010121,CUS00019664,2025-06-29,2027-06-19,FLEXI,24,VND,35766427.95,36331670.14,5.848,True,False,ACTIVE,36331670.14,1,0.0,0.0,292
DEP000010122,CUS00019665,2026-08-14,2027-08-09,TERM,12,VND,20104503.04,21002396.86,5.481,False,False,ACTIVE,21002396.86,1,0.0,0.0,343
DEP000010123,CUS00019667,2025-03-04,2026-08-26,TERM,18,VND,79931742.43,0.0,3.564,True,True,MATURED,0.0,1,0.0,0.0,
DEP000010124,CUS00019668,2026-03-30,2027-03-25,TERM,12,VND,49185494.67,50605714.09,3.71,True,False,ACTIVE,50605714.09,1,0.0,0.0,206
DEP000010125,CUS00019670,2024-09-06,2026-08-27,TERM,24,VND,145783773.67,151050003.38,5.441,True,False,ROLLED_OVER,151050003.38,1,0.0,0.0,
DEP000010126,CUS00019672,2026-01-27,2027-01-22,FLEXI,12,VND,454454357.62,461655276.7,3.708,True,False,ACTIVE,1092142391.44,2,0.0,0.0,144
DEP000010127,CUS00019672,2026-05-28,2026-08-26,TERM,3,VND,628490461.76,630487114.74,3.653,False,False,ROLLED_OVER,1092142391.44,2,0.0,0.0,144
DEP000010128,CUS00019674,2025-01-19,2027-01-09,TERM,24,VND,90671229.14,94723206.86,3.647,True,True,ACTIVE,94723206.86,1,0.0,0.0,131
DEP000010129,CUS00019679,2026-04-19,2028-04-08,TERM,24,VND,740994258.55,761497068.96,3.869,False,False,ACTIVE,761497068.96,1,0.0,0.0,586
DEP000010130,CUS00019681,2026-03-08,2026-09-04,FLEXI,6,VND,434547383.64,439835323.96,3.841,True,False,MATURING_SOON,800966506.2,2,434547383.64,434547383.64,4
DEP000010131,CUS00019681,2026-07-19,2028-01-10,TERM,18,VND,359629822.85,361131182.24,4.38,False,False,ACTIVE,800966506.2,2,434547383.64,434547383.64,4
DEP000010132,CUS00019685,2026-08-06,2026-09-05,TERM,1,VND,87776788.18,89783978.44,5.069,False,False,MATURING_SOON,162527778.48,2,160217921.39,160217921.39,5
DEP000010133,CUS00019685,2026-03-18,2026-09-14,TERM,6,VND,72441133.21,72743800.05,4.019,True,False,MATURING_SOON,162527778.48,2,160217921.39,160217921.39,5
DEP000010134,CUS00019695,2026-03-06,2027-03-01,TERM,12,VND,314587307.98,322017539.84,5.239,True,False,ACTIVE,322017539.84,1,0.0,0.0,182
DEP000010135,CUS00019696,2026-06-13,2026-09-11,TERM,3,VND,254004300.6,264381067.2,5.692,True,True,MATURING_SOON,838571362.7,2,254004300.6,254004300.6,11
DEP000010136,CUS00019696,2026-08-09,2027-02-05,TERM,6,VND,566321894.86,574190295.5,4.991,True,False,ACTIVE,838571362.7,2,254004300.6,254004300.6,11
DEP000010137,CUS00019698,2025-09-03,2027-02-25,TERM,18,VND,280874005.5,294269116.34,5.358,False,False,ACTIVE,294269116.34,1,0.0,0.0,178
DEP000010138,CUS00019702,2025-12-24,2026-12-19,TERM,12,VND,41211932.77,41949518.57,5.225,True,False,ACTIVE,41949518.57,1,0.0,0.0,110
DEP000010139,CUS00019705,2025-12-28,2026-09-24,TERM,9,VND,1878369905.55,1917852816.67,4.964,True,True,MATURING_SOON,3679337529.11,2,3601269316.8,3601269316.8,23
DEP000010140,CUS00019705,2026-08-24,2026-09-23,FLEXI,1,VND,1722899411.25,1761484712.44,4.506,True,False,MATURING_SOON,3679337529.11,2,3601269316.8,3601269316.8,23
DEP000010141,CUS00019707,2025-08-29,2026-08-24,TERM,12,VND,27974597.95,0.0,5.718,True,False,MATURED,0.0,1,0.0,0.0,
DEP000010142,CUS00019708,2026-02-24,2026-08-23,TERM,6,VND,124055728.59,125565767.8,6.185,True,False,ROLLED_OVER,125565767.8,1,0.0,0.0,
DEP000010143,CUS00019716,2025-12-17,2026-09-13,TERM,9,VND,55586701.25,57847865.87,4.891,True,False,MATURING_SOON,305418246.18,2,55586701.25,55586701.25,13
DEP000010144,CUS00019716,2025-01-12,2027-01-02,TERM,24,VND,241757176.29,247570380.31,4.465,False,False,ACTIVE,305418246.18,2,55586701.25,55586701.25,13
DEP000010145,CUS00019717,2026-08-07,2027-02-03,TERM,6,VND,610261243.58,638292508.58,6.012,True,True,ACTIVE,638292508.58,1,0.0,0.0,156
DEP000010146,CUS00019718,2025-12-20,2027-06-13,TERM,18,VND,127430100.0,132611225.11,3.745,False,False,ACTIVE,132611225.11,1,0.0,0.0,286
DEP000010147,CUS00019719,2025-12-28,2026-09-24,TERM,9,VND,37047409.09,38335918.18,5.374,True,False,MATURING_SOON,211322342.38,2,206667383.17,206667383.17,8
DEP000010148,CUS00019719,2025-03-17,2026-09-08,TERM,18,VND,169619974.08,172986424.19,5.632,False,False,MATURING_SOON,211322342.38,2,206667383.17,206667383.17,8
DEP000010149,CUS00019721,2026-05-22,2028-05-11,TERM,24,VND,34738586.6,36263975.5,3.523,True,False,ACTIVE,36263975.5,1,0.0,0.0,619
DEP000010150,CUS00019722,2025-10-07,2026-10-02,TERM,12,VND,22578823.22,23544382.04,6.153,True,False,ACTIVE,23544382.04,1,0.0,22578823.22,32
DEP000010151,CUS00019725,2025-02-03,2027-01-24,FLEXI,24,VND,21105849.15,21727284.4,5.632,True,False,ACTIVE,21727284.4,1,0.0,0.0,146
DEP000010152,CUS00019727,2026-08-02,2026-09-01,FLEXI,1,VND,227749196.53,231733553.76,5.12,False,False,MATURING_SOON,231733553.76,1,227749196.53,227749196.53,1
DEP000010153,CUS00019728,2026-07-08,2026-10-06,FLEXI,3,VND,121792552.12,125663720.79,5.19,True,False,ACTIVE,125663720.79,1,0.0,121792552.12,36
DEP000010154,CUS00019729,2026-06-16,2026-09-14,TERM,3,VND,178775984.52,180640585.19,5.752,False,False,MATURING_SOON,180640585.19,1,178775984.52,178775984.52,14
DEP000010155,CUS00019730,2025-11-21,2026-11-16,TERM,12,VND,530261302.81,547962840.67,4.981,True,False,ACTIVE,547962840.67,1,0.0,0.0,77
DEP000010156,CUS00019731,2026-07-25,2026-08-24,TERM,1,VND,8426664.06,8621144.23,5.067,True,False,ROLLED_OVER,8621144.23,1,0.0,0.0,
DEP000010157,CUS00019733,2025-09-24,2026-09-19,TERM,12,VND,277634264.42,280217772.72,5.435,True,True,MATURING_SOON,537495761.58,2,277634264.42,277634264.42,19
DEP000010158,CUS00019733,2026-07-24,2027-07-19,TERM,12,VND,245373821.87,257277988.86,5.087,False,True,ACTIVE,537495761.58,2,277634264.42,277634264.42,19
DEP000010159,CUS00019735,2026-07-20,2026-08-19,TERM,1,VND,157366211.57,162254991.46,3.715,False,False,ROLLED_OVER,278154771.84,2,115089891.73,115089891.73,3
DEP000010160,CUS00019735,2025-12-07,2026-09-03,TERM,9,VND,115089891.73,115899780.38,4.986,True,False,MATURING_SOON,278154771.84,2,115089891.73,115089891.73,3
DEP000010161,CUS00019738,2026-03-15,2026-09-11,FLEXI,6,VND,70113778.31,72110589.97,5.644,False,True,MATURING_SOON,72110589.97,1,70113778.31,70113778.31,11
DEP000010162,CUS00019744,2026-05-28,2026-08-26,TERM,3,VND,215439315.58,217080891.56,5.332,False,False,ROLLED_OVER,217080891.56,1,0.0,0.0,
DEP000010163,CUS00019747,2025-02-13,2026-08-07,TERM,18,VND,146919823.68,0.0,4.06,True,False,MATURED,462814301.4,2,0.0,0.0,494
DEP000010164,CUS00019747,2026-07-16,2028-01-07,TERM,18,VND,461573196.29,462814301.4,5.099,True,True,ACTIVE,462814301.4,2,0.0,0.0,494
DEP000010165,CUS00019749,2024-12-07,2026-11-27,TERM,24,VND,100487696.17,100716793.08,6.09,True,False,ACTIVE,100716793.08,1,0.0,0.0,88
DEP000010166,CUS00019752,2025-11-03,2027-04-27,FLEXI,18,VND,22101047.62,22434866.98,4.128,True,False,ACTIVE,48747349.23,2,0.0,0.0,119
DEP000010167,CUS00019752,2026-07-01,2026-12-28,FLEXI,6,VND,26270057.71,26312482.25,6.058,False,False,ACTIVE,48747349.23,2,0.0,0.0,119
DEP000010168,CUS00019753,2026-05-04,2027-01-29,TERM,9,VND,2774600685.32,2832415970.8,5.782,True,True,ACTIVE,2832415970.8,1,0.0,0.0,151
DEP000010169,CUS00019755,2026-03-25,2026-09-21,TERM,6,VND,166013200.11,168548837.24,5.539,True,False,MATURING_SOON,235034888.01,2,166013200.11,166013200.11,21
DEP000010170,CUS00019755,2026-03-08,2027-03-03,TERM,12,VND,65255437.06,66486050.77,4.09,False,False,ACTIVE,235034888.01,2,166013200.11,166013200.11,21
DEP000010171,CUS00019758,2026-07-06,2026-08-05,TERM,1,VND,1690490066.05,1772712931.65,5.034,False,False,ROLLED_OVER,1772712931.65,1,0.0,0.0,
DEP000010172,CUS00019760,2026-03-27,2027-03-22,TERM,12,VND,27158971.28,27389247.9,5.519,True,True,ACTIVE,27389247.9,1,0.0,0.0,203
DEP000010173,CUS00019761,2026-07-30,2026-08-29,TERM,1,VND,2753710005.37,2786205810.51,5.285,False,False,ROLLED_OVER,2786205810.51,1,0.0,0.0,
DEP000010174,CUS00019766,2025-03-07,2027-02-25,TERM,24,VND,24185479.32,24867442.48,5.174,True,False,ACTIVE,24867442.48,1,0.0,0.0,178
DEP000010175,CUS00019767,2026-07-26,2028-07-15,FLEXI,24,VND,199506948.49,202479423.46,4.1,True,False,ACTIVE,202479423.46,1,0.0,0.0,684
DEP000010176,CUS00019768,2026-02-04,2026-08-03,TERM,6,VND,509491658.39,513473827.87,4.134,True,False,ROLLED_OVER,513473827.87,1,0.0,0.0,
DEP000010177,CUS00019770,2026-07-02,2027-12-24,TERM,18,VND,97537369.76,102318651.38,3.92,True,False,ACTIVE,102318651.38,1,0.0,0.0,480
DEP000010178,CUS00019772,2026-04-03,2027-03-29,FLEXI,12,VND,246405569.01,255538007.76,5.583,False,False,ACTIVE,255538007.76,1,0.0,0.0,210
DEP000010179,CUS00019773,2026-04-28,2026-07-27,FLEXI,3,VND,521559691.43,0.0,3.901,False,False,WITHDRAWN,0.0,1,0.0,0.0,
DEP000010180,CUS00019775,2025-09-16,2026-09-11,TERM,12,VND,307837477.21,316710829.07,5.449,True,True,MATURING_SOON,316710829.07,1,307837477.21,307837477.21,11
DEP000010181,CUS00019776,2026-03-01,2028-02-19,TERM,24,VND,20758250.97,21284016.91,5.316,True,False,ACTIVE,21284016.91,1,0.0,0.0,537
DEP000010182,CUS00019777,2024-10-01,2026-09-21,TERM,24,VND,312057393.83,313287314.3,4.484,True,False,MATURING_SOON,441443171.97,2,312057393.83,312057393.83,21
DEP000010183,CUS00019777,2025-12-23,2027-06-16,FLEXI,18,VND,126756287.02,128155857.67,4.891,True,True,ACTIVE,441443171.97,2,312057393.83,312057393.83,21
DEP000010184,CUS00019779,2026-06-15,2027-03-12,TERM,9,VND,515143089.4,528324052.98,4.685,True,False,ACTIVE,1364944520.27,2,835683050.02,835683050.02,22
DEP000010185,CUS00019779,2026-03-26,2026-09-22,TERM,6,VND,835683050.02,836620467.29,3.628,False,False,MATURING_SOON,1364944520.27,2,835683050.02,835683050.02,22
DEP000010186,CUS00019781,2025-11-17,2026-08-14,TERM,9,VND,16553470.72,16685087.38,5.281,True,False,ROLLED_OVER,27416581.32,2,10609470.69,10609470.69,7
DEP000010187,CUS00019781,2026-03-11,2026-09-07,TERM,6,VND,10609470.69,10731493.94,4.265,True,False,MATURING_SOON,27416581.32,2,10609470.69,10609470.69,7
DEP000010188,CUS00019782,2026-03-04,2027-02-27,TERM,12,VND,27194126.14,27318947.01,4.412,False,False,ACTIVE,27318947.01,1,0.0,0.0,180
DEP000010189,CUS00019785,2026-06-08,2026-12-05,FLEXI,6,VND,39118109.12,39655685.79,4.327,False,False,ACTIVE,39655685.79,1,0.0,0.0,96
DEP000010190,CUS00019788,2026-07-28,2026-10-26,TERM,3,VND,55126635.85,56523592.23,4.842,False,False,ACTIVE,114385607.84,2,0.0,55126635.85,56
DEP000010191,CUS00019788,2026-05-22,2027-05-17,TERM,12,VND,55232236.4,57862015.6,4.697,True,False,ACTIVE,114385607.84,2,0.0,55126635.85,56
DEP000010192,CUS00019790,2026-08-03,2026-09-02,TERM,1,VND,175771997.29,179854087.76,4.015,True,False,MATURING_SOON,465337903.4,2,455411299.42,455411299.42,2
DEP000010193,CUS00019790,2026-06-22,2026-09-20,TERM,3,VND,279639302.13,285483815.65,5.725,True,False,MATURING_SOON,465337903.4,2,455411299.42,455411299.42,2
DEP000010194,CUS00019792,2025-04-15,2027-04-05,FLEXI,24,VND,88874837.17,91174247.42,4.439,True,False,ACTIVE,91174247.42,1,0.0,0.0,217
DEP000010195,CUS00019800,2026-06-26,2026-12-23,TERM,6,VND,11638259.87,11911618.19,5.738,True,False,ACTIVE,11911618.19,1,0.0,0.0,114
DEP000010196,CUS00019802,2026-07-02,2026-12-29,TERM,6,VND,90889638.47,93893626.07,3.974,True,True,ACTIVE,93893626.07,2,0.0,0.0,120
DEP000010197,CUS00019802,2025-02-26,2026-08-20,TERM,18,VND,60329246.46,0.0,4.317,True,False,MATURED,93893626.07,2,0.0,0.0,120
DEP000010198,CUS00019803,2025-08-22,2027-08-12,TERM,24,VND,260930837.77,260951864.42,6.027,True,False,ACTIVE,260951864.42,1,0.0,0.0,346
DEP000010199,CUS00019807,2025-09-26,2026-09-21,TERM,12,VND,174656674.35,179286893.83,4.49,True,False,MATURING_SOON,268210045.55,2,174656674.35,174656674.35,21
DEP000010200,CUS00019807,2026-01-09,2027-07-03,FLEXI,18,VND,84827128.34,88923151.72,5.372,True,False,ACTIVE,268210045.55,2,174656674.35,174656674.35,21
DEP000010201,CUS00019809,2026-07-12,2027-01-08,TERM,6,VND,38765960.33,39606420.38,5.577,True,False,ACTIVE,39606420.38,1,0.0,0.0,130
DEP000010202,CUS00019814,2026-04-17,2026-10-14,TERM,6,VND,1312935752.96,1319035932.36,4.462,False,False,ACTIVE,1916705048.59,2,0.0,1312935752.96,44
DEP000010203,CUS00019814,2026-04-04,2028-03-24,TERM,24,VND,583896555.44,597669116.23,4.923,True,False,ACTIVE,1916705048.59,2,0.0,1312935752.96,44
DEP000010204,CUS00019817,2025-03-01,2027-02-19,FLEXI,24,VND,170353034.08,171189253.67,5.074,True,False,ACTIVE,171189253.67,1,0.0,0.0,172
DEP000010205,CUS00019820,2026-01-05,2026-12-31,TERM,12,VND,11810368.94,11972521.5,4.103,True,True,ACTIVE,11972521.5,1,0.0,0.0,122
DEP000010206,CUS00019830,2026-08-17,2027-02-13,TERM,6,VND,23234002.51,24149552.4,6.045,False,False,ACTIVE,24149552.4,1,0.0,0.0,166
DEP000010207,CUS00019832,2026-08-21,2026-09-20,TERM,1,VND,121191519.81,126281739.47,4.243,True,False,MATURING_SOON,215187485.58,2,208612383.13,208612383.13,4
DEP000010208,CUS00019832,2026-03-08,2026-09-04,FLEXI,6,VND,87420863.32,88905746.11,5.917,True,False,MATURING_SOON,215187485.58,2,208612383.13,208612383.13,4
DEP000010209,CUS00019833,2026-06-23,2026-07-23,TERM,1,VND,367301084.28,376958336.43,4.343,True,False,ROLLED_OVER,545922432.0,2,0.0,0.0,209
DEP000010210,CUS00019833,2025-04-07,2027-03-28,TERM,24,VND,161285266.35,168964095.57,5.647,True,False,ACTIVE,545922432.0,2,0.0,0.0,209
DEP000010211,CUS00019835,2025-07-22,2027-01-13,TERM,18,VND,314734982.01,324589612.23,3.714,True,False,ACTIVE,324589612.23,1,0.0,0.0,135
DEP000010212,CUS00019837,2025-11-05,2026-08-02,TERM,9,VND,181211260.43,183855481.38,5.585,True,False,ROLLED_OVER,183855481.38,1,0.0,0.0,
DEP000010213,CUS00019838,2026-07-02,2028-06-21,TERM,24,VND,47512661.87,47799660.16,5.596,False,False,ACTIVE,47799660.16,1,0.0,0.0,660
DEP000010214,CUS00019839,2024-10-04,2026-09-24,TERM,24,VND,141799616.1,142206704.24,4.77,False,False,MATURING_SOON,142206704.24,1,141799616.1,141799616.1,24
DEP000010215,CUS00019840,2026-04-03,2026-09-30,TERM,6,VND,118581011.03,120786823.96,5.093,False,False,MATURING_SOON,120786823.96,1,118581011.03,118581011.03,30
DEP000010216,CUS00019841,2026-05-24,2027-02-18,TERM,9,VND,35384900.07,37058201.49,4.042,True,False,ACTIVE,88749114.54,2,0.0,0.0,171
DEP000010217,CUS00019841,2026-05-27,2027-05-22,FLEXI,12,VND,50524518.67,51690913.05,5.542,True,False,ACTIVE,88749114.54,2,0.0,0.0,171
DEP000010218,CUS00019842,2026-08-10,2026-11-08,TERM,3,VND,225331190.94,233110133.99,6.022,False,False,ACTIVE,233110133.99,2,0.0,0.0,69
DEP000010219,CUS00019842,2026-05-03,2026-08-01,TERM,3,VND,140656511.99,0.0,3.857,False,False,WITHDRAWN,233110133.99,2,0.0,0.0,69
DEP000010220,CUS00019843,2025-12-31,2026-09-27,FLEXI,9,VND,23855576.82,24694213.89,5.87,True,False,MATURING_SOON,24694213.89,1,23855576.82,23855576.82,27
DEP000010221,CUS00019844,2025-02-05,2026-07-30,TERM,18,VND,419529290.63,420537258.49,6.194,False,False,ROLLED_OVER,1194941130.87,2,0.0,0.0,137
DEP000010222,CUS00019844,2026-04-20,2027-01-15,FLEXI,9,VND,769430572.11,774403872.38,6.027,True,False,ACTIVE,1194941130.87,2,0.0,0.0,137
DEP000010223,CUS00019846,2024-09-28,2026-09-18,FLEXI,24,VND,305441836.66,318074405.52,5.041,True,False,MATURING_SOON,318074405.52,1,305441836.66,305441836.66,18
DEP000010224,CUS00019847,2026-04-28,2027-04-23,FLEXI,12,VND,455386718.28,460583945.75,3.672,True,False,ACTIVE,679539701.25,2,214854535.21,214854535.21,24
DEP000010225,CUS00019847,2026-06-26,2026-09-24,TERM,3,VND,214854535.21,218955755.51,4.877,True,False,MATURING_SOON,679539701.25,2,214854535.21,214854535.21,24
DEP000010226,CUS00019848,2026-05-02,2026-07-31,TERM,3,VND,384795496.22,394249319.98,5.005,True,False,ROLLED_OVER,629241510.05,2,0.0,0.0,79
DEP000010227,CUS00019848,2026-05-22,2026-11-18,TERM,6,VND,227718974.78,234992190.07,5.947,True,False,ACTIVE,629241510.05,2,0.0,0.0,79
